market_data_ath_usd,KW17,KW24,KW9
0.04932997,0.0,0.0,0.0
0.161113,0.0017234086325039442,0.0021445974502618858,0.002282725168563469
0.318662,0.0015437182678433839,0.003314107654463601,0.002936470589002225
43618.0,0.16805275045461845,0.20534586087611914,0.1517519868447505
0.10792,0.017680456798686444,0.029234794620777643,0.012161739425833257
0.5169699999999999,0.33125735326444106,0.1906248892051797,0.08044046879240617
0.04966078,0.0007276137136974622,0.0,0.0035565885507918673
46266.0,0.3879661201450197,0.511956891999752,0.2883412771360149
0.050169,0.0,0.005380193465426648,0.0
0.065106,0.0,0.038386795890268915,0.0
25324.0,0.4640661711955782,0.5137834610624292,0.4577098328689474
698.67,0.0,0.0,1.22517e+16
0.00021781,2600000000.0,24900000000.0,763000000.0
0.378275,0.031176669711610417,0.03926391788424651,0.0
0.00672254,0.0009572744221783152,0.0002721442931215096,0.0
0.092437,0.0014990054672130205,0.0002481110693751174,0.0015609457187108025
0.2316,0.0,0.0,0.0
0.081773,0.012287954468553684,0.02385828883169105,0.0
0.00233262,0.0,0.0,0.0
0.00550836,0.0,8110000000.0,7630000000.0
0.00175465,0.0,0.0017546483702142331,0.0
0.723488,0.0,0.0,0.0
23.81,0.0,0.0,0.0
43653.0,0.5923080399285895,0.5880872117829169,0.29768485809047346
0.098562,0.002677919215399188,0.003139474819774613,0.012631025301541974
43556.0,0.08353904485757398,0.12317362068290312,0.09123308660011416
0.01792702,0.0,0.016607135587847332,0.0
0.36093200000000003,0.0009354732442588723,0.001569261889759949,0.004686669146436273
0.03991299,0.0,0.0035376523118027412,0.0036633439785521663
0.01871471,4550000000.0,0.0026575786875039217,102000000000.0
0.00027515,0.0,819000000.0,0.0
0.714804,0.004156812281229185,0.0018354394778287274,0.0
0.02342818,0.008763465240078773,0.0,0.0
31809.0,0.003518633266114955,0.005897685078117847,0.0013974026818073535
0.44083199999999995,0.0,0.0,0.0
0.119074,0.0015070209452094016,0.0014881306131555188,0.0009537539947669444
17593.0,0.0,0.0,0.0
0.00570159,0.0,0.0,0.0
0.47871,0.047883956775694896,0.04086853760108111,0.03890130025114109
59.02,1.51816e+16,3.84278e+16,2.38728e+16
0.03023976,0.0098163219437612,0.023530059109067424,0.008967646362121945
0.00520703,0.0003899149571529234,561000000000.0,0.00012887544890673804
11628.0,0.0,0.18552136955708265,0.0
0.478604,0.0,0.0,0.0
0.283794,0.0,0.015411233333191969,0.0
0.00024397,0.0,0.0,0.0
0.070605,0.0,0.0,0.0
0.00071757,0.0002186479209660874,0.000316193831868652,0.00040666646372919195
0.01823848,0.0,0.0,22000000000.0
0.02785303,0.0,4010000000.0,0.0
0.914549,0.6390447778168276,0.5065907620386358,0.0
0.03229076,0.0,0.01106416319280753,0.0
31048.0,0.03969570622762435,0.05072086218162981,0.03362029097808073
0.086136,0.0,0.033083243613472965,0.0
0.02209485,0.0,0.0,0.0
43527.0,0.0,0.0,0.0
0.00758128,0.0,0.0,0.0
0.7379600000000001,0.0,0.0012220229632906455,0.0020222346400101737
0.224476,0.0038377639030974923,0.0017601174434658726,0.007745540224944629
0.061676999999999996,0.0,0.0,0.0
0.081707,54800000000.0,0.0001505969525218077,0.0
0.00134079,0.0,0.0,0.0
0.09300000000000001,411000000000.0,54400000000.0,45300000000.0
0.03181667,0.002918209286735442,0.003113109752145959,0.003048155862241253
0.00012326,0.00010333247222939816,84600000000.0,0.0
0.04070494,0.0009123701764210695,0.001775344491933238,0.0031769897562604022
1.0,0.0,0.8922728413038271,0.0
0.07771,0.02321411868810256,0.0,0.017169916754803366
20515.0,0.0,0.0,0.0
191.72,0.0,0.0,0.0
22647.0,0.16042442770095006,0.1885369610449767,0.3815271260200848
0.00017453,0.0,211000000000.0,18800000000.0
32.47,0.0,4.40692e+16,0.0
11689.0,0.04203701339236893,0.05696166784583177,0.018508028035647498
13.36,0.0,1.30793e+16,0.0
0.02017053,0.006546940498460601,0.0,0.010006951308555502
0.02818142,0.0,0.0,0.0
0.32579600000000003,0.09355033461824512,0.10974101514415414,0.23849895693699
0.171796,0.0,0.0,0.0
0.01654922,0.0,0.0,0.0
0.203562,0.10927718688160068,0.15483506735925773,0.0
0.061116,0.0,0.0,0.0009920396347219721
0.080373,0.0,0.0,0.0
0.080114,0.007752657324234184,0.014552385817851003,0.02098761530066485
0.0935,0.0,0.0,0.0
0.302273,0.004726847459467882,0.006389095109894175,0.003837716269129042
0.615206,0.0301532314654704,0.002204739645706011,0.3101623967340329
0.02882594,0.0,0.0,0.0
40.96,0.0,0.041430099028744484,0.0
0.00023998,0.0,0.0,0.0
0.0204833,0.0002760497986787595,0.0,0.000210494896634219
0.02381023,0.0008773440923993385,0.0018498815585911235,0.0004956873827905634
0.01741387,0.0,0.0,0.0
0.00232614,0.0,0.0,0.0
0.557157,0.0,0.019379719480182044,0.0
19756.0,0.10837214102536888,0.0,0.8595249949639434
22.22,0.004105820241578536,0.005400866988933032,0.0036291813409936656
0.00145138,0.00023934378316427685,0.0001687351967664364,0.000423906166990812
0.309283,0.0,0.0,0.0
0.03025503,0.0007314692776678113,0.0005753094038547296,0.0
0.01813154,0.0006361456710899747,0.0,0.0005557848101782757
0.02615579,0.0,82200000000.0,0.0
0.403024,0.0,0.0,0.0
0.00076274,8910000000.0,133000000000.0,26000000000.0
0.00259534,0.0,0.00030381375410178595,0.0
0.00021949,0.0,6650000000.0,0.0
24959.0,0.0,0.22550563952172756,0.0
0.15704,0.0,0.010614530941434832,0.0
0.017111,0.00010978547622757801,8770000000.0,0.0
0.01249297,0.0,5250000000.0,0.0
0.129419,0.00038917628495326403,0.0021152624953268,0.0005404042528569068
0.008601799999999998,0.0,0.0,0.0
162.56,7819780000000000.0,1063210000000000.0,5926980000000000.0
0.00181048,0.0,0.0002525641853382766,0.0
43132.0,0.0,0.0,0.0
0.052291,0.0005069654944940327,0.0003191369026110084,0.0003044963666949688
24047.0,0.0,0.0,0.0
0.0011937,0.0,0.0004113770425764605,0.0
0.521161,0.0,0.0,0.0
43466.0,0.2368288708046669,0.2212751559334051,0.7612463879333355
0.038844,0.0004152366919187776,0.000247646070173073,0.0004202025941932896
0.025957099999999997,0.00021090091381153423,0.0002125744425511692,0.00019125734484788998
0.01652697,0.008090129491930475,0.009897229690515142,0.0
0.00019477,0.0,4090000000.0,0.0
44228.0,0.09188101195567312,0.06328231409428375,0.13031629709263484
34274.0,0.5408971801793269,0.19400505644928,1.14462e+16
0.00532734,0.0,0.0,0.0
26299.0,0.0,0.0,0.0
0.00299017,0.0,0.0007400282754214737,0.0
0.00032372,0.0,3590000000.0,0.0
0.329586,0.008915880480991413,0.01015655111027038,0.008299811739120934
0.618305,0.006795387225592743,0.0,0.01119968475853337
0.016018200000000003,0.0024157680287298466,0.0018566252720814734,0.002186953301180336
0.251704,0.0,0.0009646275616885596,0.0015363079218105227
0.878761,0.003907041813395766,0.008578345969986828,0.0074143126354921955
0.00131653,0.0006950243485904711,0.0005714737965623278,0.00021944932426198584
36220.0,0.06596035295489709,0.09467324726454264,0.0
0.01546766,0.0,0.00015521746143407728,0.0
29646.0,0.029890598474538406,0.008227471791336953,0.01888929765638452
21.94,0.8074184706258833,0.90896665274217,0.0
29983.0,0.04737604061052585,0.0406840271851545,0.11054563751447886
23377.0,0.08196048760720699,0.0,0.07106032762193894
0.6302369999999999,0.0,3720000000.0,0.0
43504.0,0.5782310810019043,0.7210797052420452,0.4140467786415861
32143.0,0.0,0.0,0.0
0.00019366,0.00010386544385075463,4390000000.0,154000000000.0
0.00241423,0.0,0.0,0.0
0.144902,0.02520264275025862,0.014861954522952503,0.0
43466.0,0.0,0.0,0.0
0.02936496,0.0006524247946005227,0.0006479268143067887,0.0008971851347476361
43658.0,0.06078473155345397,0.21296631348072714,0.3700854371130821
13.15,0.0,0.0,0.0
18780.0,0.0,4.56607e+16,0.0
0.00186125,0.0,2460000000.0,13500000000.0
16224.0,0.004610976330446923,0.004770981513377727,0.0041589353917190364
0.0028447,0.0,0.0,0.0
43557.0,0.06821100783123019,0.1035565292712885,0.05621575849680666
0.093675,0.0,0.0,0.0
0.115672,0.004389844004598002,0.002252936931738941,0.002524991078693709
0.025713299999999998,0.0,0.0,0.0
0.938285,0.0,0.020890918957393482,0.019886580411520523
0.00534645,2690000000.0,31800000000.0,22900000000.0
0.00403846,0.0,0.00019045351088837207,0.0
0.03987654,0.004727250895964997,0.002715008112596007,0.005629036142033736
0.04763331,0.005135300382190989,0.002311363321615348,0.005266220373064022
44835.0,0.50938031167548,0.5849981155789895,0.5797087356239448
0.903833,0.0,0.0,0.0
0.23269099999999998,0.0,0.000362099586552905,0.0
0.23973699999999998,0.0,0.0,0.0
0.04064524,0.0,0.04061024551279135,0.0018530230232073695
0.012,46300000.0,25800000.0,468000000.0
0.075762,0.0,0.029563580299991864,0.0
0.20708200000000002,0.0017405997400106404,0.0,0.005437444875262954
0.084925,0.026025928471844432,0.0165413469484429,0.0063345927494138
0.00200847,0.0,0.0,0.0
0.04672715,0.0011913526441451536,0.0011413410997028056,0.0010697505881026384
0.122445,0.05604215810694538,0.0,0.039300031683216594
0.118934,0.0,0.0005679130323884521,0.0004579322063533932
0.10615799999999999,0.0,0.08662842289231529,0.0
0.04193341,0.0,0.0,0.0
0.378367,0.0,0.12934955542550025,0.0
0.03140212,0.0021267405623215203,0.0009086609743769274,0.0021367007517088627
0.01508307,0.0,0.005759426893126036,0.0
24108.0,0.15343989457777066,0.10873351957544776,0.06808549612756302
0.122973,0.0,0.013442559684000372,0.0
0.03056874,0.0,0.0,0.0
22282.0,0.0,0.0,0.0
0.00890022,0.008011615163583648,0.00010188948501214686,0.0
0.100594,0.008466851680876882,0.010792225139482471,0.08166352239604656
0.165683,0.00823130940368235,0.0,0.01339635060580325
13023.23,0.37552687763053816,0.0,0.13691631079951094
0.00768176,0.00021077658867679297,0.00018420816824246398,0.00034135078562452987
43525.0,0.0,0.8230420795445369,0.0
0.071,0.0010010161591432628,0.0,0.0009402020390019108
0.195719,0.015375334436732032,0.016337883037769986,0.02655677955894106
240.2,0.0,6541350000000000.0,0.0
0.00090687,79300000000.0,0.0001068943958562878,70200000000.0
30713.0,0.01647314192846046,0.020867766454670304,0.026550055586233124
0.0619,0.0,0.0,0.0
0.061977,0.0,0.04305285168148917,0.0
0.03597398,0.022337196523689117,0.0,0.016770411391222508
0.00030072,0.0,0.0,0.0
0.07061100000000001,58200000000.0,0.0,610000000000.0
9.0,0.0,0.0,0.0
0.284875,0.008180212642431114,0.013600474898721704,0.009123962672815136
18629.0,0.07016242158436281,0.057635255485518386,0.02288317552502813
0.362144,0.0,0.13194339279407732,0.0
0.04941972,0.0006936802378912406,0.0006454296867986442,0.0006957106512330973
0.09814500000000001,0.035755047454339224,0.0,0.0800608562579332
0.02781913,0.006157690914205379,0.0025266926817171546,0.0
0.03480444,0.0,0.0,0.0
0.7419939999999999,0.0,0.6918334308733279,0.0
0.200025,0.0,0.0,0.0
341.85,2144440000000000.0,1.84586e+16,1.24762e+16
0.12177,0.0,0.0416,0.018868177174877186
0.06104400000000001,0.01593386348345586,0.028225995933134775,0.0070404917695525175
96.81,0.034101606060344285,0.013266674285419344,0.023692283775230853
0.409674,0.02973253560246584,0.03817657054138514,0.0
0.134246,0.0,0.0,0.0
13881.0,0.04915841346541198,0.014208449093178557,0.0
0.00585649,0.0,0.0,0.0
0.01455555,0.000934986553585056,0.0013284911792847249,0.0
0.354983,0.0,0.0,0.0020338892056471253
0.098977,0.00022375371878722997,0.0003069227438895349,0.0003855816259141036
0.8220569999999999,0.007927542675610025,0.007255604307051512,0.008973165326400991
0.44937,0.0044043031520851475,0.003701626160990761,0.003764226396460592
43562.0,0.21672168755038052,0.0,0.1335056679674263
0.004247,5210000000.0,0.0,0.0
16193.0,0.0,0.0,0.0
0.0473603,0.005325084574497574,0.00742070138469322,0.0026712138099937712
0.00018642,0.0,0.0,0.0
0.496134,0.0,0.0,0.0
0.09260399999999999,0.02228693185089068,0.0289091603560473,0.020012968804119555
0.086578,0.00655985681040395,0.0063996236500437256,0.004887359404980864
0.147912,0.008877688582047473,0.004275543270361231,0.0026712138099937712
14977.0,0.013186576584237929,0.002902757198621651,0.012938295396398212
0.085595,0.0,0.0,0.0
0.0001972,326000000000.0,65800000000.0,19500000000.0
0.841599,0.002727200936255225,0.0030771942133674232,0.014639799213116903
16438.0,0.4367407082183558,0.0,0.1957234873820272
0.01092567,0.0012077974764479233,0.001106903753501266,0.0025363336935144013
0.00447578,0.0,0.0,0.0
0.04294211,0.0,0.001237135101084742,0.0011045849245040374
0.078,0.0,0.0,0.0
0.00506923,0.001209486688462386,0.0011525484637107807,0.0
0.00295988,0.000173790135954486,0.00015352198331603783,0.00015328749966266625
17288.0,0.20491788632739144,0.3259733803481786,0.13821123131396212
7.759999999999999e-05,0.0,0.0,0.0
18.49,4603720000000000.0,7405540000000000.0,0.7013569349165827
0.00194437,0.000831158607202208,0.0011518216235255785,0.0006487233538556299
0.211979,0.0,0.0,0.0
0.00051086,0.0003694614548523228,0.0,0.00017407096712383484
0.04853238,0.0,0.012064754589947642,0.0
16.93,0.0,0.0,3826830000000000.0
0.00090386,0.0,0.000165413469484429,0.0
0.338291,0.13383117530005278,0.2172137310981222,0.09368328433621012
24532.0,0.02638246229513344,0.02208758276829494,0.012258451598036749
0.173532,0.011963494551465273,0.1295567926245283,0.005914859137457242
0.00571418,0.0,68000000000.0,0.0
26573.0,0.5980820201891807,0.7251182899698275,0.518027593217548
0.9243600000000001,0.0,0.0,0.0
0.074942,0.0066400020400972275,0.006361626077158686,0.0
43497.0,0.03638381788923164,0.012306555549858813,0.02259342865262889
0.03178811,154000000.0,2490000000.0,1350000000.0
0.00437404,0.0005971181665167807,0.0002492301432800607,0.0
0.00686835,0.0,0.000371109815995526,0.0
0.77091,0.15145618574731806,0.6190110960001063,0.0
43558.0,0.0,0.0,0.0
0.9595049999999999,0.3892743276020393,0.32595060537317705,0.16373703236295498
0.00531805,2230000000.0,30900000000.0,19800000000.0
44927.0,0.024831054156827133,0.019498694626825862,0.0
0.0927,0.0,12300000000.0,0.0
0.00756135,0.0,10100000000.0,0.0
16834.0,1.25695e+16,0.0,0.0
0.0971,677000000.0,12300000000.0,18100000000.0
28611.0,0.0,0.0,0.0
0.00980235,0.0,0.0,0.0
30468.0,6175780000000000.0,6309750000000000.0,6529630000000000.0
0.056177,0.031759990799635436,0.0,0.013649907788639769
0.00342928,0.001073119796768637,0.0017490536263203961,0.0012371209236060926
0.10132000000000001,0.0,0.0,0.0
0.00326711,0.0,0.00013446034083688908,0.0
0.174713,0.006897535933911551,0.008687034519818388,0.023659322317087686
43534.0,0.0,0.6615128036165993,0.7097294220822422
0.04238256,0.0012487693862205755,0.0014815745562073766,0.0007632190414049209
0.375473,0.07753792500956175,0.1318496489462987,0.0
0.00821723,0.0010755971190946293,0.0009379029956137992,0.0008270968564255608
26.25,0.0,1.15459e+16,0.0
0.00416297,0.0,0.0,0.0
0.04860501,0.01627627943929835,0.008259220271245975,0.01097336833819086
45689.0,0.0,0.0,0.0
0.206623,0.0016733391952454128,0.0017001412922538206,0.003874686742357561
0.113699,0.04180438540821859,0.02322321220338451,0.0
0.578652,0.018502701922316137,0.017212190945652222,0.015238967028172191
0.23057600000000003,0.08368304414908581,0.062165771732718075,0.08966960788032415
0.20816700000000002,0.0,0.0,0.0
0.00183021,0.0,0.0,0.0
0.02539956,0.0,0.0004593661461765162,0.0
45383.0,0.0,0.0,0.014905589789176412
0.10132200000000001,0.026179152091910938,0.04647057534051007,0.015628828752371798
0.00097051,0.0,0.0,0.0
0.34713,0.0,0.1180645730191732,0.0
0.0815,0.0,15600000000.0,39000000000.0
0.368672,0.0004677516730912257,0.0002636234645668913,0.00016315534288206126
0.00042131,0.0,0.0,0.0
0.024019299999999997,0.006276970883472161,0.008979881171420245,0.004380663440214391
0.0093266,0.0004966523621751505,0.000532790034334513,0.0004960198173609862
0.00200399,0.0,0.0,0.0
0.01327607,0.0017609324696419137,0.0016722103731834173,0.00168330491538413
0.089895,0.0,0.00372878924624363,0.012308134064291494
0.01148099,0.0012027510136838856,0.0010017829750067053,0.0010614579526221624
0.532377,0.027436328080116004,0.03299623970656432,0.034382337754348395
0.0173204,0.0001488605572631819,0.000599983273128066,0.0
0.23662399999999997,0.0,0.14132513735915142,0.0
0.03784769,0.002059968876900829,0.0025734326247700483,0.0022132914425662675
0.109654,0.003111972683669271,0.001590954438183609,0.0030759064429926623
0.01281104,0.0,0.0,0.0
0.376089,0.08620221080673691,0.06649811077871898,0.06872651531141116
0.617394,0.07721438569908409,0.002807087632878616,0.0
3.89e-06,62600000.0,0.0,55700000.0
30773.0,2136300000000000.0,0.0,2.45971e+16
0.277385,0.0167846386570433,0.01919157081116913,0.0215929986952874
0.0649,0.0,13300000000.0,0.0
0.00954309,0.0016981639309562734,0.0015359976893410813,0.0008142185112409068
0.079721,0.008168178944310253,0.01233502953115278,0.014365925899002225
0.00169752,0.0,0.0009515571046296607,0.0
42036.0,0.0,0.0,0.2675591916915662
0.6955180000000001,0.0,0.5180798142504635,0.0
458.47,2.67921e+16,2.45351e+16,1.46839e+16
28126.0,0.32953831376100073,0.0,0.14724986408388946
0.03774066,0.0,0.02704283881200019,0.0
19626.59,0.0,977104000000000.0,0.0
0.0194209,0.0,0.0,0.019307315813175817
0.190498,0.0,0.0,0.0
0.057136,0.027076189099136738,0.042350688733182464,0.025189239530090158
0.02350952,0.0007265088441874049,0.0008075279128540148,0.0
0.15645799999999999,0.012159755956615292,0.016216482400627574,0.0033886220334200467
0.147815,0.01184754140914073,0.07122953264774193,0.0
0.01413506,0.007506684482155523,0.0067175958767430426,0.0
44562.0,0.008299000866926875,0.0,0.035043824134437115
5165887.0,2598620000000000.0,1.30585e+16,1.37082e+16
46388.0,0.0,0.0,0.0
43466.0,0.0,0.0,0.0
0.00549209,0.004880151643915713,0.0019056405817755848,0.0
0.338865,0.0015968655398862315,0.0016173410308426533,0.0
0.00115376,0.00028540676662428617,0.0005762185126822169,0.00039059785473119035
0.00027427,0.0,0.0,0.0
0.00144236,289000000000.0,197000000000.0,34000000000.0
0.09587799999999999,0.002550930822843433,0.00047243521419610194,0.00499893813739931
0.329067,0.0,0.009676269672978495,0.0
0.284461,0.010972100809170134,0.011084678069645944,0.02295090497289717
0.02677659,0.0014187922902109474,0.001062087113633299,0.0012221172823436133
34547.0,0.1751594832795657,0.16592872820470547,0.1526407891425012
1570580.0,0.0,0.0,0.0
43591.0,0.0,0.0,0.0
0.078329,0.0,63900000000.0,0.0
192.36,6714130000000000.0,4406480000000000.0,0.0
0.00080101,0.0,4980000000.0,0.0
0.358417,0.009311050710223078,0.008146350510353671,0.006104922604033476
0.06832300000000001,0.0,0.000105849729476108,0.0
0.021712099999999998,0.000311662184528352,0.00016427202592598619,0.0006094722817416613
0.224158,0.0,0.0,0.0
297.15,0.004417664787988365,0.0071578877186378575,0.003663378939420029
22241.0,0.0,759008000000.0,0.0
0.0733,0.0,45000000000.0,0.0
0.15301800000000002,0.0,0.0,0.0
0.21593800000000002,0.0,0.0,0.0
0.155447,0.10777044797487048,0.07111325306606046,0.0
0.808254,0.0,0.1908009936107204,0.0
0.716813,0.037835913112268034,0.0006580114308063338,0.004884858110191757
0.324575,0.002028066163323871,0.0004862433924449923,0.002592603803585383
42370.0,0.0,0.003948068584838003,0.006365518216180697
0.082248,0.0,0.032599171132050284,0.0
43525.0,0.1480927200576695,0.14474178260138498,0.1523065731941825
22647.0,0.014749456821978696,0.0030553299635905236,0.2058025735493523
225.74,0.35887315946874465,0.2687465904611165,0.3700574256016497
36.05,0.13254483112524332,2.57309e+16,0.22327531431819364
0.018975,31200000000.0,414000000000.0,42000000000.0
0.02377392,0.0,0.0005433610538290948,0.0
0.073612,0.0006237245526639938,0.0004968872907419532,0.0007252791428407094
350.34,0.11204449715856864,0.09829814647340417,0.13568215195884284
13890.18,0.0,0.0,0.0
2.41e-06,1380000000.0,2090000000.0,109000000.0
0.0405,141000000.0,141000000.0,13500000000.0
0.00090295,519000000.0,0.0,0.0
0.00689909,0.0,0.0,0.0
3785.82,2668980000000000.0,4123780000000000.0,1.30336e+16
46008.0,0.0,0.0,0.0
0.06393099999999999,0.0,0.00097489828969164,0.0
252.09,5164500000000000.0,2.12863e+16,6656070000000000.0
0.02488334,0.0,0.0,0.0
0.02120931,0.0,0.0,0.0
0.00389949,0.0,0.0009441584592542033,0.0
0.01634711,0.0,0.0002522915379340746,0.0
0.00191414,0.0,8220000000.0,0.0
0.9513780000000001,0.0,0.3405470161816859,0.0
147.18,0.95186296936002,1.22013e+16,0.7323645834146127
0.351926,0.0,0.0017033778900225171,0.0
0.03280942,0.0018423689947664925,0.005689870470973629,0.0019461584631696566
0.049931800000000005,0.0001644337760184531,0.00039751450582587166,0.00047694213207787127
0.414249,0.00033905648448080293,0.0006257944593308102,0.00016008414064245415
66.76,2.62013e+16,0.8127831946115164,631928000000000.0
456.25,1.54427e+16,2.67053e+16,1.25809e+16
43596.0,0.2853198336828262,0.4945961497683156,0.22704117458530604
50.25,3.14723e+16,0.0,481948000000000.0
0.6956939999999999,0.0,0.0,0.09635446511577432
0.11979100000000001,0.0,0.0025415222319195964,0.0
43474.0,0.12257947382624187,0.09274684124590203,0.1602591563664902
0.00816285,0.0,0.005466237382744706,0.0
0.00194556,60100000.0,0.0,0.0
0.03053569,0.0,0.0,0.0
3.58e-06,0.0,0.0,0.0
0.323696,0.005722672770692141,0.00989510700877397,0.0011610955831447849
0.04563156,0.0002605229983596802,0.000254895371017584,0.0002968790482992763
0.19527,0.0034821513441235692,0.020125940067804625,0.003915769327758022
0.759831,0.147092334949289,0.0948607379946423,0.1047663068901552
0.00010843,0.0,0.0,0.0
195.51,5159210000000000.0,561352000000000.0,4676320000000000.0
0.00348658,0.00010914788113271641,8270000000.0,0.00015264078914250118
57.19,0.3463575137815677,0.0,1.29992e+16
0.04637028,5480000000.0,5270000000.0,0.0002289661031766966
43648.0,0.0,0.2758143164431571,0.447771145822344
50.61,1.59756e+16,2.23739e+16,6304510000000000.0
0.04379063,0.00014202087749138882,18900000000.0,0.000284743211723142
0.44091099999999994,0.001099885732873674,0.001223875431083829,0.0009921651294262578
0.576584,0.035561363834448925,0.018500706885536844,0.01972677034989443
26604.0,0.0,0.0,0.0
11658.0,0.4376429747534506,0.3197444616986952,0.0006781067044093483
0.11170799999999999,0.0,0.0,0.0
43558.0,0.2337906088793997,0.002150375103297577,0.0
0.00119745,0.0,0.0,184000000000.0
0.0,0.0,0.0,0.0
0.16823,5420000000.0,8220000000.0,3820000000.0
0.01010145,0.0,0.0004947865740112877,0.0
0.00721138,0.0015675392316586193,0.0004201120248661838,0.0014581884692157266
0.145562,0.06981044222970664,0.05903095828453391,0.01600537039024232
0.01332919,0.0009355868289959904,0.0009098784739456543,0.0008767489428243197
0.104581,0.002999297810386629,0.0028795540588139466,0.002404078101562517
0.0683,740000000.0,819000000.0,122000000000.0
0.022458000000000002,0.00024743068207352817,0.00024602477350359284,0.00019672097250538736
0.15423699999999999,0.01208640274163071,0.0,0.010754218966605791
0.099475,0.006268946218606943,0.0,0.002520154200239359
24838.0,0.051943697421391995,0.0,0.0
0.00642369,0.0008831128047407137,0.001441008518749612,0.0007985884285842519
0.25545500000000004,0.00043863829900615917,0.0,0.0005349955668863792
0.14573599999999998,0.00231127729172567,0.003027260447808902,0.002418977714157221
0.22217699999999999,0.0,0.0,0.0
0.0002233,3280000000.0,503000000.0,529000000.0
0.266469,0.0,0.19250605356197925,0.0
