KW18,KW6,developer_data_total_issues,KW27
0.0,0.0,0.0,0.0
0.0036335404062587547,0.0032408857813120023,0.0,0.0017077375737990625
0.0,0.0,0.0,0.0224402050918162
0.0,0.0205684187143592,0.0,0.017621816253064568
0.0,0.0,0.0,0.0
26800000000.0,20400000000.0,0.0,3540000000.0
0.0,0.0,0.0,0.00019045351088837207
0.006232885955529986,0.010499292580202671,0.0,0.0024678419472991225
0.004584911490800525,0.006482785436373939,0.0,0.00223772407914116
0.4798737424806034,0.3485454927900936,0.0,0.428940947560929
0.0,0.0,0.0,0.0
0.0,0.003432811142521173,0.0,0.0
0.0,0.0,0.0,0.0
0.01483387889179931,0.0,0.0,0.04061024551279135
1290000000.0,65300000.0,0.0,58800000.0
0.0,0.0,0.0,0.024159000889903744
0.0,0.0,0.0,0.0
0.01650355886836129,0.005803902562310714,0.0,0.01517924065829461
0.0,0.0,0.0,0.00162508
0.0010425637342431624,0.0009179528902146863,0.0,0.0004355279976535059
0.05572309759779925,0.03506718821879743,0.0,0.0
0.0,0.0003744943068890628,0.0,0.00057070940504583
0.0,0.0,0.0,0.06771673988539914
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07085830772663704
0.001801612723664464,0.0025455712992590853,0.0,0.00175574948020035
0.0,0.0,0.0,0.005810131373094396
0.14569017749878713,0.05520064102893781,0.0,0.11723994757234248
0.0,0.0,0.0,0.0056945718992952536
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0005638505739584617,0.0,0.0,0.00011394897247577273
0.0,0.07163382191858847,0.0,0.010792225139482471
0.009959363428122264,0.00467710907399125,0.0,0.0
0.3815197791850861,0.17308154439501425,0.0,0.4651780667464056
0.00022677649723719766,0.0004579249667764033,0.0,0.0
0.0,0.0,0.0,0.0
0.0016,0.0025120485685617513,0.0,0.0
0.00992676472406795,0.01798895414991096,0.0,0.01781695170717915
0.0,0.0,0.0,6541350000000000.0
66500000000.0,88200000000.0,0.0,52900000000.0
0.018313291062789592,0.01685182611446462,0.0,0.030092934773216187
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.03742357303297757
0.01870151337366741,0.018822433605505826,0.0,0.0
0.0,0.0,0.0,0.0
5360000000.0,3410000000.0,0.0,0.0
0.0,0.0,0.0,0.07329247560315269
0.011392495513243424,0.0,0.0,0.013584074810065157
0.04715471458716272,0.031833438806350894,0.0,0.08074995014226298
0.0,0.0248327728147793,0.0,0.16389466137306186
0.00044356281435475685,0.0009856153266855573,0.0,0.0005723080809540196
0.03846379418180041,0.05847378439656437,0.0,0.0
0.002978009515094849,0.0,0.0,0.0029965131989088713
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.7038456015463894
0.0,0.0,0.0,0.0
2046610000000000.0,1.30887e+16,0.0,1440280000000000.0
0.0,0.015032345980277587,0.0,0.044000000000000004
0.017014115149687592,0.007332446804687188,0.0,0.030033019337415125
0.02892158546757244,0.05153649253287789,0.0,0.0233643142388336
0.03182119030771422,0.0,0.0,0.04764555335898377
0.0,0.0,0.0,0.0
0.0272484744049828,0.0,0.0,0.008637615937192533
0.0,0.0,0.0,0.0
0.0012619019524796244,0.0,0.0,0.0017999617700544094
0.005305914535980147,0.0,0.0,0.008689354132269764
0.0003761896828538375,0.0007317819958225496,0.0,0.0
0.009313376247477028,0.008610149975312963,0.0,0.007214987390180744
0.0022650856270261307,0.0028850092256114393,0.0,0.004191584908550935
0.21806063147943064,0.15522829259094426,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.10936143977746103
0.0,0.0024835136694449666,0.0,0.00675111872905365
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.03204763221453561,0.016170463852611602,0.0,165000000000.0
0.006984624682794512,0.004473179472927115,0.0,0.0074108508641126045
0.0058383314752844745,0.0021382798913776317,0.0,0.004685265813578521
0.014189846414122131,0.015511167248287385,0.0,0.001983176231540682
0.0,0.0,0.0,0.0
393000000000.0,540000000000.0,0.0,53600000000.0
0.002459830473080789,0.0271811998773932,0.0,0.0
0.5038033001702293,0.1994259871456129,0.0,0.0
0.001507556923630317,0.0018211020707033453,0.0,0.00303647305443053
0.0,0.0,0.0,0.0
0.0,0.0014934165403165096,0.0,0.0012124070695578512
0.0,0.0,0.0,0.0
0.001106631683613992,0.0,0.0,0.001060713268154538
0.00016222488274385727,0.00031299995544632373,0.0,0.00011010892790991053
0.219778890421807,0.0,0.0,0.4425636638244916
0.0,0.0,0.0,17600000000.0
3471110000000000.0,0.4928785921235149,0.0,5952500000000000.0
0.0008733164744381952,0.0006448844151366746,0.0,0.001571648948565654
0.0,0.0,0.0,0.0
0.00024223918453221202,0.00011947611327637417,0.0,0.0
0.0,0.0,0.0,0.01553155514735072
0.0,3826830000000000.0,0.0,0.0
0.0,0.0,0.0,0.00022479227086836802
0.14167655399492524,0.0,0.0,0.28638145680897004
0.0,0.01815250423226934,0.0,0.044091881276468806
0.022616381298304518,0.008768692662406971,0.0,0.0792640819024284
52000000000.0,0.0,0.0,68700000000.0
0.6099889926645079,0.4576272330545746,0.0,0.698659773820766
0.0,0.0,0.0,0.0
0.0,0.004585779898160436,0.0,0.006361626077158686
0.0109115772917332,0.0,0.0,0.023325460237468447
16500000000.0,83400000.0,0.0,1.9e-06
0.000163825652317248,0.0,0.0,0.00035138523448407003
0.0,0.0,0.0,0.000371109815995526
0.2622814045264536,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.3772782634601096,0.11569873603383515,0.0,0.2945224095402108
21100000000.0,29400000000.0,0.0,13600000000.0
0.024278158902662796,0.016823049924656927,0.0,0.007857493224261687
0.0,0.0,0.0,12300000000.0
0.0,0.0,0.0,10100000000.0
1.20416e+16,0.0,0.0,0.0
10100000000.0,16700000000.0,0.0,113000000.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6282780000000000.0,0.0,0.0,626222000000000.0
0.03116932233861373,0.004145505935872553,0.0,0.0
0.0009366497160589054,0.0,0.0,0.0018075805291967013
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.00013446034083688908
0.00606195980135456,0.050539166179656286,0.0,0.004667451985001921
0.0,1.26362e+16,0.0,1.73897e+16
0.001255397393761854,0.0007806437620404693,0.0,0.00112256076801657
0.10349511530297788,0.030472208350061605,0.0,0.1168904095801082
0.0010083546171919078,0.0004964285847489842,0.0,0.0012955737342198249
0.0,0.0,0.0,59794100000000.0
0.0,0.0,0.0,0.0
0.013636852123657204,0.004041098925539785,0.0,0.01002490007195001
0.0,0.0,0.0,0.0
0.0012551874954976193,0.003319899330694553,0.0,0.0006866169288934698
0.03922031375729621,0.0,0.0,0.022415995423612386
0.016993164091648444,0.006108590989063247,0.0,0.01764518549360091
0.07781898655083065,0.11105575166591257,0.0,0.060704853670084526
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.017222335034023113
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.013227011557465891
0.0,28500000000.0,0.0,0.0
0.0004796983956696795,0.00015474783422388314,0.0,0.00010655822041235564
0.0,0.0,0.0,0.0
0.007979289489222625,0.003521121195813169,0.0,0.0066766176568711115
0.000532790034334513,0.0003372749388862968,0.0,0.0006194214836877891
0.0,0.0,0.0,0.0
0.0015831595804558546,0.002588934921444521,0.0,0.0010933059227454917
0.010434677113152716,0.011517578229671926,0.0,0.003871459044407346
0.0015060717455311426,0.0010878136298862805,0.0,0.0009785533991350207
0.021422933043119482,0.1018228519703634,0.0,0.013010867233898864
0.0001704500178565219,0.0,0.0,0.0001421925279371695
0.0,0.0,0.0,0.17752823622872205
0.0025734326247700483,0.006104574820432653,0.0,0.0025734326247700483
0.0032894673400020976,0.0,0.0,0.0014180901065267918
0.0,0.0,0.0,0.0
0.08483751131465943,0.07999282231341624,0.0,0.03899077584052213
0.043752921704358516,0.0,0.0,0.00234156056150498
67000000.0,3280000000.0,0.0,0.0
1.62505e+16,0.0,0.0,0.0
0.018269200079569427,0.02231045720352029,0.0,0.02089439986276204
0.0,0.0,0.0,13300000000.0
0.0013172878116333212,0.0008300301672373148,0.0,0.0016640418056875462
0.008218209575547177,0.013886927201889948,0.0,0.010572511240918358
0.0,0.0,0.0,0.0009515571046296607
0.0,0.6934997732789214,0.0,1.56761e+16
0.0,0.0,0.0,0.0
2531690000000000.0,1450880000000000.0,0.0,342660000000000.0
0.3072056813955169,0.11949923109324867,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,221133000000000.0
0.0,0.019307315813175817,0.0,0.013503140211271674
0.0,0.0,0.0,0.0
0.027327256853097386,0.0,0.0,0.03327536155702582
0.0007745151676276902,0.0,0.0,0.0008039719972513714
0.011081097112126723,0.00309267417333009,0.0,0.016059454803309434
0.011911595051603135,0.0,0.0,0.13939911692873205
0.0068098865127549715,0.0,0.0,0.009784134117777432
0.013243173929540828,0.0,0.0,0.0
2.2819e+16,1.17524e+16,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0026799565481660658,0.0,0.0,0.00256935491259348
0.0,0.0,0.0,0.0
0.00023657647467467202,0.0003057884986206735,0.0,0.0006712618529018113
0.0,0.0,0.0,0.0
300000000000.0,287000000000.0,0.0,291000000000.0
0.0022157762417976067,0.004922257330289917,0.0,0.0008116554642823421
0.0,0.0,0.0,0.009676269672978495
0.008642743634378117,0.027827830141320464,0.0,0.007450758140694009
0.0016346997367511606,0.0,0.0,0.002412027898462561
0.17330927622332687,0.1058683692483345,0.0,0.17528746156286326
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,63900000000.0
6212990000000000.0,0.0,0.0,4.72825e+16
0.0,0.0,0.0,4980000000.0
0.008835459068569472,0.0060408030098854145,0.0,0.006616459617648718
0.0,0.000105849729476108,0.0,0.000105849729476108
0.00038242272142444513,0.000538151656414816,0.0,0.0014570968812346705
0.0,0.0,0.0,0.15841738903410968
0.0043677448487696,0.003122598220661793,0.0,0.007967985839080491
0.0,0.0,0.0,759008000000.0
0.0,0.0,0.0,408000000000.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.08868143663493204,0.0,0.0,0.05075065180260065
0.05038698255468396,0.0,0.0,0.20369554021416764
0.01638051552248256,0.01997116330577109,0.0,0.00045110859239864807
0.0015069094502299196,0.0004412222941804441,0.0,0.00035840455026257123
0.0,0.009571442372028541,0.0,0.00344340133382117
0.0,0.0,0.0,0.044142599620899815
0.15230843588504334,0.1540788859166961,0.0,0.1449416495553125
0.0021831450143512923,0.0,0.0,0.0016846607284771349
0.3808685985544191,0.4784383129022014,0.0,0.18061873122302488
0.11356795935500423,0.3412310665337546,0.0,1.78853e+16
273000000000.0,54400000000.0,0.0,4500000000.0
0.0,0.0,0.0,0.0005433610538290948
0.0004368048349679928,0.0008045740388446058,0.0,0.00056388574049831
0.11469043536725625,0.12119424119227808,0.0,0.1522208757061032
0.0,0.0,0.0,112817000000000.0
176000000.0,1150000000.0,0.0,456000000.0
141000000.0,3400000000.0,0.0,141000000.0
5470000000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
2682220000000000.0,1.14895e+16,0.0,4016470000000000.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.00097489828969164
5280870000000000.0,6246850000000000.0,0.0,1.96461e+16
0.0014063092415294738,0.0,0.0,0.003186376678790028
0.0,0.0,0.0,0.0
0.0007646419950453143,0.0,0.0,0.0006369977888519117
0.0,0.0,0.0,0.0002522915379340746
0.0,3390000000.0,0.0,0.00011232580300114
0.0,0.0,0.0,0.23431321751455703
0.9112467499429986,0.6791687022902615,0.0,1.09471e+16
0.0,0.0,0.0,0.0005856582266973151
0.007913138558571946,0.0014589774148306106,0.0,0.0014051624754848125
0.000109236726963022,0.0007292101256088053,0.0,0.00023653816766687797
0.0006072009188819755,0.0001807059380660655,0.0,0.00027353299861760804
2.70995e+16,6427260000000000.0,0.0,0.0
1666860000000000.0,915011000000000.0,0.0,2724160000000000.0
0.35942249557245376,0.2051875760509992,0.0,0.2610673773545332
3.03942e+16,0.0,0.0,0.0
0.0,0.07959728655391549,0.0,0.0
0.0,0.00084863768718404,0.0,0.0022878771925974603
0.11174725697927627,0.18877976098983415,0.0,0.07275358423020632
0.0,0.0,0.0,0.0048757733077077455
61200000.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.005316332267799097,0.0,0.0,0.008647250161696977
0.00027279320286050586,0.0004412131249946747,0.0,0.0005963981487218661
0.0039014003399603773,0.003908571683135333,0.0,0.015364979895487062
0.10479797693258344,0.08931506318695183,0.0,0.08685135097238775
0.0,0.0,0.0,0.0
4822180000000000.0,428868000000000.0,0.0,5214520000000000.0
5460000000.0,0.00020357824392985258,0.0,0.000116453075577798
0.0,1.15325e+16,0.0,0.4678538336579086
0.0,0.0002377811799046152,0.0,5270000000.0
0.0,0.35587892489546835,0.0,0.2060554488690542
1.64824e+16,3.74819e+16,0.0,1.69506e+16
0.0001596376628112875,1100000000.0,0.0,9270000000.0
0.0,0.0,0.0,0.001658842642384382
0.02297538850454337,0.0067859414643284205,0.0,0.01995989628729626
0.0,0.0,0.0,0.0
0.3197444616986952,0.34041853175155706,0.0,0.5575592641593099
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.06335948934547031,0.0,0.0,0.002679508103474264
0.0,111000000000.0,0.0,132000000000.0
0.0,0.0,0.0,0.0
5460000000.0,3390000000.0,0.0,0.000118801888172321
0.00045519641531727937,0.00037393478291653767,0.0,0.00028263011890426385
0.001380557470653026,0.00110711274540318,0.0,0.0005691281718956193
0.062374501224874986,0.0,0.0,0.040200727145977666
0.0008239317186280125,0.0007044434053976603,0.0,0.000585390140376245
0.0025285109815008627,0.0021722422404603773,0.0,0.0023499001037131477
682000000.0,926000000.0,0.0,745000000.0
0.00021739809318505407,0.00017402243156819882,0.0,0.00011225607680165701
0.013731305046606369,0.010403061838312482,0.0,0.0
0.006479294599819644,0.0026266922321603425,0.0,0.0
0.06382073425892043,0.0,0.0,0.06868782564376097
0.002839889898220026,0.0008169674061715393,0.0,0.001964327996921184
0.00027026933843294303,0.0005449078886179984,0.0,0.0
0.001957065576056355,0.0022746637803669327,0.0,0.0014754116403625866
0.0,0.0,0.0,0.0
1570000000.0,529000000.0,0.0,503000000.0
0.0,0.0,0.0,0.1921219090595806
31900000.0,0.0,0.0,293000000.0
0.0030644712653439482,20800000.0,0.0,0.003189680450644149
0.0585570718019192,0.10062867663764444,0.0,0.022727112557967482
0.012648088299219424,0.0071639214025786034,0.0,0.013955947331545714
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
132120000000.0,0.0,0.0,0.0
0.08475971192268875,0.0,0.0,0.11675415387880599
0.0007848528579314675,0.0006413662087027641,0.0,0.0010804739809589603
0.043077101301855034,0.10782432571429178,0.0,0.04439361339315228
0.0002845304291020714,0.0,0.0,0.00047120804339772403
0.005511893560630922,0.01232447390328175,0.0,0.011067533470871959
0.0,10700000000.0,0.0,0.0
0.0,0.0,0.0,0.0030576660071821517
0.07037019242778092,0.0,0.0,0.14218299762098333
0.0,0.0,0.0,0.0
0.0,0.006074994044153087,0.0,0.0010472570508128054
0.0005957588608349621,0.0017783211019066364,0.0,0.0011287227226884564
0.0012397701092343404,0.004217389826933093,0.0,0.015300686803819663
0.02609913191046127,0.011558974767460008,0.0,0.028033145566597292
83100000000.0,0.00024322436048163033,0.0,29600000000.0
0.010846726628075324,0.2798775997618732,0.0,0.0
10900000000.0,0.0,0.0,0.00022511857981802203
0.012002021480399236,0.010012679077122055,0.0,0.017145076222691055
0.0,0.0,0.0,0.0013294475089819255
0.050429761650587705,0.031689391095757836,0.0,0.03891010600828573
0.00016403523385598282,0.00023762621594503053,0.0,0.000233240586213738
0.036745105306890284,0.02696211398816383,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.00034081577733160296,0.0,0.000784415252018545
0.0,0.0,0.0,0.016526776873083626
0.00015449177791288822,0.0001893909211654481,0.0,3330000000.0
0.02715332931784725,0.0,0.0,0.01923338525402621
5460000000.0,0.0012558275452661555,0.0,0.0
5460000000.0,0.001828805300646345,0.0,0.001751117823525735
