KW33,KW17,public_interest_stats_alexa_rank,market_data_low_24h_usd,KW12,community_data_facebook_likes,KW36,KW25,KW24,KW5,market_data_ath_usd,KW19,KW8,public_interest_stats_bing_matches,KW39,KW21,KW4,market_data_high_24h_usd,KW38,KW20,KW7,KW30,KW37,developer_data_pull_requests_merged,developer_data_subscribers
0.10897793138738752,0.1874342333309231,3344019,0.04999076,0.18194929488711808,0.0,0.101339710450832,0.1092790336510264,0.12957469055985912,0.36027135711496505,19937.0,0.1839468390125964,0.6680747279283109,137000.0,0.04868958543809011,0.06353949329753816,0.3680204274136474,0.056091999999999996,0.06693552555715399,0.2325914812083174,0.538047759869561,0.09262484538898287,0.08668299243607085,0.0,3.0
0.0,0.0,8220813,0.01229112,0.0,0.0,0.0,0.0,0.0,0.0,0.053045,0.0,0.0,30100.0,0.0,0.0,0.0,0.01229112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00669469423540229,0.0,3619511,0.00494561,0.0,14.0,0.004337659019584397,0.00086998597510195,0.00086998597510195,0.003225344727690993,0.02073327,0.0,0.0028744265541093186,82000.0,0.0047620740414394645,0.0194924259575881,0.003318743578705228,0.00534888,0.006241427342545679,0.019851879917578474,0.010797450892184429,0.0010076242923791699,0.006034194261073028,0.0,0.0
0.000225774675762186,0.0009885938869828826,2698141,0.0666,0.0011188496371913321,399.0,0.000105512924261964,0.00018456164665539018,0.00015635539560959183,0.0012929025143548233,0.049980000000000004,0.0008596467958307697,0.0013014359399452374,28200.0,63600000000.0,0.0003146513109824708,0.001359683871986073,0.00015047,0.00018796064496557464,0.0005499937198138782,0.001185708021262625,0.00019403267295753482,0.00020077320557573402,0.0,7.0
0.0,0.0,4703107,0.100861,0.0,17493.0,0.0,0.0024800727192760604,0.0024800727192760604,0.0,43556.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.10158400000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0,7e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.98e-06,0.0,0.0,52000.0,0.0,0.0,0.0,7e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02404144314264149,0.0186771559003776,0,0.02477204,0.025037535850258842,0.0,0.026104100428471083,0.027743932916104632,0.02487504608239838,0.0,0.04267611,0.02771876521863942,0.036294046138248735,850000.0,0.02492192910591367,0.028982877229360673,0.0,0.02492193,0.024047369087106748,0.028587887725884206,0.0,0.02837765469021253,0.025609825430781958,0.0,0.0
27400000000.0,149000000000.0,202636,2.3100000000000002e-05,386000000000.0,0.0,363000000000.0,26400000000.0,271000000000.0,6860000000.0,0.001816,1540000000.0,79400000000.0,5570000.0,298000000000.0,168000000000.0,0.0003929899318124643,0.0287,26800000000.0,187000000000.0,0.00010930371798176892,180000000000.0,363000000000.0,0.0,0.0
0.00040307799885286403,0.0014078806208426846,8196075,0.00024912,0.0019556831950253424,8.0,0.000317332824995661,0.0007674012513838664,0.000411109929842426,0.002195979368666169,0.008927500000000001,0.0009217486224577664,0.006205853147884129,942000.0,0.00024111715824839516,0.000794695908656833,0.0021341096070745568,0.00025528,0.000306937004969331,0.000714659822085583,0.006198912586305396,0.000394998158796164,0.000311734065069849,0.0,5.0
2760000000.0,5480000000.0,5510359,1.8e-07,0.0,0.0,0.0,263000000.0,62500000000.0,0.0,0.0029920000000000003,6100000000.0,0.0,27400.0,0.0,7940000000.0,0.0,1.8e-07,358000000.0,8030000000.0,0.0,567000000.0,173000000.0,0.0,0.0
0.0009878546460252075,0.0,2491645,0.00098785,0.0,2027.0,0.0009878546460252075,0.0009878546460252075,0.0009878546460252075,0.0,0.427314,0.0,0.0014728783648163286,27400.0,0.0009878546460252075,0.0,0.0011368197500097599,0.00098785,0.0009878546460252075,0.0,0.0011607442633425696,0.0009878546460252075,0.0009878546460252075,0.0,0.0
319000000000.0,0.0,4661643,8.38e-06,0.0,0.0,123000000000.0,0.0,0.0,0.0,0.0885,0.0,0.0,6800000.0,0.0,0.0,0.0,8.38e-06,14600000000.0,0.0,0.0,6150000000.0,126000000000.0,0.0,0.0
0.00032193214595181604,0.0016242958074453278,10714271,0.00023199,0.0,1003.0,0.0002558232594611001,0.0005539009713968269,0.000592871253872916,0.0009444904761765297,0.02692323,0.0013130766004353265,0.0009006538280791508,27900.0,0.0,0.0006067336661032737,0.0006522258001034786,0.00024092,0.0,0.0012594104660750304,0.0007802098174504284,0.0002639371011137825,0.0002702624144542137,0.0,0.0
70200000000.0,0.0,2157297,0.0552,0.0,312.0,65500000000.0,0.000184765361266577,6510000000.0,0.0,0.00152442,0.0,0.0,76700.0,572000000000.0,0.00020344737563697548,0.0,0.0634,7950000000.0,0.00016681126182792105,0.0,0.0001351115112190634,66400000000.0,0.0,0.0
943000.0,20300000.0,0,0.0,108000000.0,0.0,608000.0,58100000.0,9490000.0,491000000.0,0.00046476,167000000.0,214000000.0,85900.0,0.0,9120000.0,6130000.0,0.0,0.0,179000000.0,16600000.0,1380000.0,0.0,0.0,5.0
188000000.0,0.0,6512354,2e-08,0.0,0.0,171000000.0,0.0,0.0,0.0,4e-08,0.0,0.0,27500.0,16900000.0,0.0,0.0,2e-08,4200000.0,0.0,0.0,0.0,179000000.0,0.0,0.0
0.0,0.0,8857821,0.00066665,0.0,0.0,0.0,0.0,0.0,0.0,0.00718388,0.0,0.0,26900.0,0.0007135047367110805,0.0,0.0,0.0014524000000000002,0.004849678717089997,0.0,0.0,0.0,0.005957724476501155,0.0,0.0
0.0,0.12136674409472945,209137,0.07572999999999999,0.0,0.0,0.0,0.12633181684385944,0.12825014193958664,0.0,28946.0,0.08026012947706307,0.0,27300.0,0.0,0.08726738898350064,0.0,0.082069,0.0,0.07635191054308732,0.0,0.08830522321894915,0.0,0.0,0.0
0.010448386197332078,0.0,0,0.01044839,0.0,154.0,0.010448386197332078,0.010448386197332078,0.010448386197332078,0.0,90.79,0.0,0.0,36100000.0,0.010448386197332078,0.0,0.0,0.01044839,0.010448386197332078,0.0,0.0,0.010448386197332078,0.010448386197332078,0.0,1.0
0.0,0.0,10458227,0.00083377,0.0,0.0,0.0,0.0,0.013739586509197974,0.0,22951.0,0.28641829208520525,0.0,27400.0,0.0,0.22945946853396684,0.0,0.0017753,0.0,0.3962272408825749,0.0,0.0,0.0,0.0,0.0
4100000000.0,0.0,0,0.0294,0.0,0.0,3180000000.0,0.0,0.0,0.0,0.0472,0.0,0.0,15800000.0,24200000000.0,0.0,0.0,0.0294,3080000000.0,0.0,0.0,19800000000.0,3090000000.0,0.0,0.0
0.003998704838910671,0.01345454094430321,0,0.00878722,0.012918634226035624,0.0,0.008787215368645511,0.0,0.0,0.014994415205112212,0.628152,0.010888156545844196,0.011800614061092764,273000.0,0.0,0.3546113908815948,0.017461955467021967,0.00878722,0.0,0.012486821217882057,0.014990554676087162,0.0,0.0,0.0,0.0
0.03997947663920665,0.05855847997041332,160585,0.04169838,0.0,5916.0,0.04004980485269136,0.05517487979349001,0.057318127478157024,0.07690556163044551,23802.0,0.0462704704694366,0.07084372706688956,297000.0,0.044387904201442716,0.06106896574525634,0.08957371132007662,0.04509069,0.047636707821573296,0.0665285939003689,0.04340666083739656,0.04123576803472113,0.04357572875070613,0.0,0.0
0.0,0.0,5430854,0.00827393,0.0,0.0,0.00827393394202022,0.0,0.0,0.0,0.00828236,0.0,0.0,57900.0,0.00827393394202022,0.0,0.0,0.00827393,0.00827393394202022,0.0,0.0,0.0,0.00827393394202022,0.0,0.0
0.0001995107162349396,0.0,6344259,0.0826,0.00011918163324624732,4404.0,0.000210702488962332,0.0,0.0,0.0,0.00159435,0.0,0.0,27600.0,0.00016218419810628645,0.0,0.0,0.00019891,0.0001993156198309006,0.0,0.0,0.0003220667553583881,0.000207806068053674,0.0,0.0
0.0,0.00021039791794895044,2226543,0.0792,0.00018777940418385647,0.0,0.0,0.00027255080195778293,0.000270290355443448,0.00016684139575247217,0.00601079,0.00011803303194479253,0.00022973839923856547,63400000.0,0.0,0.00027681930241776594,0.00024338054828481698,0.0792,0.0,0.00032589752986312675,0.00020380825559324336,78000000000.0,0.0,0.0,0.0
0.006684124019243949,0.0,13644576,0.00272471,0.0,0.0,0.004873542274062908,0.0,0.0024679677679621693,0.0,0.096859,0.0,0.007445618142418872,220000.0,0.0034030399624523,0.006216406609801277,0.006675451236154176,0.00339681,0.0035870965396577383,0.0,0.0,0.009071124982008604,0.0,0.0,0.0
0.00800252232154855,0.0,0,0.00230096,0.0,0.0,0.0019164068959053294,0.003548788760915922,0.0036714749936465787,0.0,0.02310548,0.0,0.0,62100.0,0.0025518766087571404,0.013093099544252959,0.0,0.00262221,0.002648147801244834,0.0,0.0,0.01074155905278146,0.003259478211827844,0.0,0.0
0.002914977337806716,0.0078067500948910094,3193139,0.00228939,0.009786059489807456,0.0,0.0029545388818562053,0.004120510742991856,0.004179796675964532,0.014738613527559959,0.405898,0.007853577039673475,0.014094696631657631,5270000.0,0.0024007443641183702,0.008594717037520115,0.01692425328361409,0.00281413,0.00358914322283276,0.00838246622077842,0.01400521524612198,0.003644237600918319,0.002519073059001204,47.0,3.0
51000000000.0,95000000000.0,0,0.0173,0.0,290.0,45500000000.0,73500000000.0,89500000000.0,0.0,0.099598,95600000000.0,0.0,26800.0,40100000000.0,0.00017397012623009814,0.0,0.0364,37600000000.0,0.0001996555302109022,0.0,32900000000.0,44700000000.0,0.0,1.0
0.0016055104674466028,0.006287658262016729,2495575,0.00126985,0.011855375807591093,3265.0,0.0015274749547787927,0.0029772305837566203,0.0034782793726850798,0.001999993222903242,0.427464,0.006658972599596035,0.0047215856838416755,76200.0,0.0012664896919093315,0.005390952866719439,0.0022537527888456077,0.0014,0.0015094721733813301,0.005280425042306203,0.002142213460953956,0.002460580553569957,0.0013999009608643394,0.0,0.0
0.026276787470846143,0.054214899625803364,2200041,0.03223549,0.06493682814517117,0.0,0.0,0.0,0.013034221383417208,0.04311532178675129,0.745815,0.01606126266910209,0.0,20600000.0,0.0,0.0,0.0,0.03223549,0.0,0.002844640593646107,0.018579503924671944,0.0,0.0,0.0,0.0
0.0,0.0,1604129,0.0348,0.0,0.0,0.0,0.0,0.0,0.0,0.02113536,0.0,0.0,74900000.0,24500000000.0,0.0,0.0,0.00223423,0.017406599773789576,0.0,0.0,0.0,0.011756275025883658,0.0,0.0
0.0026243482239896795,0.007051751727939089,11460630,0.00260756,0.008577925309156525,0.0,0.002422924649398366,0.006034367022136553,0.0050729336361853075,0.015554320151990255,0.121773,0.006450234404567481,0.0,70600.0,0.002478713007261461,0.0052182841443316925,0.018302295473421142,0.0027394000000000003,0.002811001883278822,0.0059029896891533325,0.012973414715783432,0.0036255788436777045,0.0027917066039697524,0.0,0.0
0.0,0.015133812477342431,12219727,0.041461000000000005,0.01961317008810145,0.0,0.0,0.0,0.009163087709978026,0.0,22.68,0.00798989748605352,0.0,95200.0,0.0,0.015026737623630425,0.02191383286251573,0.041461000000000005,0.03329656068517133,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0038688952093196404,6968389,0.00662268,0.009825231643012558,0.0,0.0,0.014461284646335212,0.0,0.0,26330.0,0.011965537065293836,0.0,85000.0,0.009200229347394765,0.0,0.01333876051952444,0.00974639,0.01275772844755922,0.0,0.006876462264391074,0.0,0.009528451285905027,0.0,9.0
0.0057738447039804896,0.0,0,0.00577384,0.0,0.0,0.0057738447039804896,0.0057738447039804896,0.0,0.0,0.0103096,0.0,0.0,33400000.0,0.0057738447039804896,0.0,0.0,0.00577384,0.0057738447039804896,0.0,0.0,0.0057738447039804896,0.0057738447039804896,0.0,1.0
0.01117947222300822,0.016803564652021912,351713,0.00713228,0.03216205849755039,522.0,0.008362559990689635,0.012784642976977768,0.008017185068224589,0.009343327385639165,0.45632,0.01508325595984591,0.036176393874644636,11900000.0,0.00781438444961838,0.010274209219984684,0.012115348666663013,0.00743035,0.011179451830013764,0.01984895862840277,0.011887370021095705,0.019456491420728486,0.009146265888676312,0.0,5.0
0.0098425648841902,0.010549160348364015,801532,0.00743871,0.0,23418.0,0.007655334024659461,0.01884771675276994,0.018717443790021163,0.006472714414282244,17533.0,0.016062512622570392,0.0,71600.0,0.009262311672483032,0.016604205255717097,0.006788949832521516,0.00990253,0.009015587553831231,0.0173335442726086,0.006526456573863605,0.013672795501764654,0.007290867704838359,115.0,51.0
0.02201890135567115,0.012880399595780198,9396778,0.02612257,0.009244838910085092,0.0,0.01942208663233614,0.011733900701867642,0.011733900701867642,0.007985710672988571,0.442507,0.0,0.006775897916149504,151000.0,0.02612256816002637,0.0,0.005300076573347397,0.02612257,0.02612256816002637,0.0,0.007920136577822576,0.018854782043150338,0.02022091842129269,0.0,3.0
9960000000.0,0.0161648613232085,0,0.00101072,0.008092769432612357,0.0,0.02613175067895966,0.02695501932894814,0.02381953960575777,0.005200150938383685,0.12803599999999998,0.01946066516963484,0.0020437107607655857,816000.0,0.0,0.02502176229548796,0.00357273106316087,0.0207209,0.012407968339647652,0.024792050018356868,0.0033400963429883273,0.02350051807526922,0.024831666093200103,0.0,0.0
0.00030061128837441,0.0,0,0.00030061,0.00023809105696048018,0.0,0.00030061128837441,0.0008464293072266949,0.0010778362479791023,0.0,0.598753,0.00011816088405229141,0.00035390942325718653,85100.0,0.00030061128837441,0.001170560865343791,0.0,0.00030061,0.00030061128837441,0.0011878699867278134,0.0002872876153073,0.0,0.00030061128837441,0.0,1.0
1297280000000000.0,0.0,2346785,31382.0,0.0,26.0,1.30055e+16,1.31883e+16,1.31753e+16,0.0,13.69,1.30652e+16,0.0,468000.0,1.30139e+16,1.31411e+16,0.0,13.15,1.30074e+16,1.31422e+16,0.0,1.31481e+16,1300480000000000.0,0.0,0.0
0.0,0.02335172596414695,2928989,0.03600064,0.026685689094178632,0.0,0.0,0.01281832753397338,0.01505595407894149,0.027364325530925385,0.22809899999999997,0.02000890092191497,0.033323700751225614,27000.0,0.0405616793430652,0.018017803418571475,0.034917356252921916,0.0420991,0.02983178834798775,0.020344686263759862,0.03078778194447255,0.0,0.04114387202198001,3.0,13.0
301000000000.0,600000000000.0,464146,4.33e-05,45900000000.0,27982.0,43000000000.0,382000000000.0,33300000000.0,5470000000.0,0.00033362,57200000000.0,69600000000.0,2670000.0,44600000000.0,36500000000.0,67400000000.0,0.0477,52800000000.0,80200000000.0,55500000000.0,5680000000.0,43000000000.0,0.0,5.0
32100000000.0,5470000000.0,0,0.0321,2630000000.0,0.0,32100000000.0,0.0,0.0001155920263910119,879000000.0,0.00080329,240000000000.0,3960000000.0,85200.0,32100000000.0,5370000000.0,3560000000.0,0.0321,32100000000.0,8050000000.0,0.0,32100000000.0,32100000000.0,0.0,0.0
0.0033916095140806945,0.003517815668249709,1657739,0.00244393,0.002938878557391669,21092.0,0.003399800357441716,0.0,0.0,0.0022456750261697182,0.234028,0.004584973239993346,0.002583821430653201,3840000.0,0.0026118118972663184,0.0,0.002688272814859427,0.00270621,0.003449114974586488,0.0,0.002492849735569892,0.0,0.003542562531057388,0.0,0.0
0.019665378842572686,0.02465237571027689,1024052,0.00799558,0.035124319811989775,0.0,0.015521675479734669,0.028508036231313587,0.03329128506800582,0.037717615616664285,0.055126,0.031354648022781303,0.020514990365568437,26900.0,0.015025513845619369,0.031486187957727736,0.04756219573919053,0.01312228,0.01161240094231992,0.041099532068568916,0.030387069396600318,0.0219412479646911,0.016887700235170867,0.0,0.0
0.0006405572524006992,0.0015722967217901135,898700,0.00038059,0.0027764910998935442,4610.0,0.0004618021595280986,0.001145229283286777,0.0011592353829983086,0.0008603607004363758,0.02881385,0.001402388218266551,0.0008463209240231862,27200.0,0.00038503179649187965,0.0014043615867175875,0.0010122308622277172,0.00042396,0.000647030543837921,0.001820135485037736,0.0008083890255519283,0.0009913695820903737,0.0004282112779621099,0.0,0.0
0.527620095530122,0.0,0,0.10054400000000001,0.0,0.0,0.3941237840601097,0.0,0.0,0.0,43466.0,0.0,0.0,6090000.0,0.1701489437187952,0.0,0.0,0.195217,0.2500463251644312,0.0,0.0,0.8686309554428064,0.2950435418386853,0.0,0.0
0.0009459759614304713,0.0,13644821,0.00094598,0.0,8906.0,0.0009459759614304713,0.0009459759614304713,0.0009459759614304713,0.0,0.00865999,0.0,0.0,168000000.0,0.0009459759614304713,0.0,0.0,0.00094598,0.0009459759614304713,0.0,0.0,0.0009459759614304713,0.0009459759614304713,0.0,0.0
0.006008887632397722,0.010458282699134706,5280671,0.00283525,0.014227488065898629,491.0,0.0050738101187224795,0.006787934332000557,0.0047718324403202535,0.020032201863204844,100.45,0.010009172906007113,0.013131934758465885,27300.0,0.0028314214225443326,0.007877935137960028,0.014443337816035328,0.00301835,0.004808968608190933,0.007295988279408844,0.02391691099576261,0.00632873492360676,0.004799223359194188,0.0,0.0
0.000311861939278773,0.0018710066923649028,314179,0.00025124,0.0015551386425488082,0.0,0.000634975939938072,0.0014358184849295446,0.0019532167712080013,0.001029383733066351,0.057680999999999996,0.0017076278592116267,0.0014945581099043055,27400.0,0.00024273718909006533,0.0019408381274405328,0.0017119336637131874,0.00033577,0.00030837164043655496,0.0018959982997780848,0.001436249408541376,0.0,0.000617855678132904,7.0,3.0
0.000361994806371998,0.0,0,0.00036199,0.0,0.0,0.000361994806371998,0.000361994806371998,0.000361994806371998,0.0,0.00172036,0.0,0.0,27400.0,0.000361994806371998,0.0,0.0,0.00036199,0.000361994806371998,0.0,0.000361994806371998,0.000361994806371998,0.000361994806371998,1.0,0.0
0.08178894017165589,0.0,407203,0.059213,0.13684797488100148,4566.0,0.08164207446159487,0.1580806205832311,0.1720844291721592,0.08806473164491467,17958.0,0.0,0.11758082678776414,49900.0,0.058427033987066536,0.0,0.10829657829258034,0.06350900000000001,0.08084869634284697,0.0,0.10613080079770912,0.1065640723796869,0.07780524318765931,6.0,23.0
0.6748175604283158,0.5460058769692188,0,0.6055699999999999,0.6371665830468681,0.0,0.6785060796876441,0.444080429400548,0.4612759453788187,0.0,18660.0,0.5292296075220755,0.9483724627774572,131000.0,0.6037512351270371,0.5255335290421197,0.0,0.630708,0.6766415293929978,0.5698190141363845,0.9931627337327572,0.6894801995674033,0.6765585500737347,0.0,0.0
9410000000.0,0.0,0,0.0814,0.0,0.0,0.000105704377473385,0.0,8280000000.0,0.0,2946.66,617414000000000.0,0.0,27300.0,79400000000.0,0.034854712718058234,0.0,0.0845,0.00010265240663928101,671265000000000.0,0.0,0.0013251049634925792,99800000000.0,0.0,0.0
0.001144077755451952,0.0008811513553539662,2358870,0.00073937,0.0008812712371933727,0.0,0.0009084107478352025,0.000519764852635554,0.0006884302953795477,0.0006456592898841867,0.07257899999999999,0.0006857957736981668,0.0008733055776404682,27100.0,0.0007437809000647508,0.0007852109743266202,0.0006746309433537371,0.00082476,0.000942304330813219,0.0010808305572411556,0.0007746556724720822,0.001734830456626451,0.0008395750487856253,0.0,3.0
0.0,7060000000.0,0,0.0706,7060000000.0,0.0,7060000000.0,0.0,0.0,7060000000.0,0.03642698,0.0,7060000000.0,176000.0,7060000000.0,0.0,7060000000.0,0.0706,7060000000.0,0.0,7060000000.0,0.0,7060000000.0,0.0,0.0
0.0,0.0,4209151,0.00014951,0.0,0.0,0.0003652773767295554,0.0,0.0,0.0,0.00083864,0.0,0.0,45500000.0,0.0001539358982780791,0.0,0.0,0.00027357,0.00023694082023897133,0.0,0.0,0.0,0.0004909341029858678,0.0,0.0
0.000226882788900333,0.0,0,0.00022688,0.0,0.0,0.000226882788900333,0.0,0.0,0.0,0.093476,0.0,0.0,1650000.0,0.000226882788900333,0.0,0.0,0.00022688,0.000226882788900333,0.0,0.0,0.000226882788900333,0.000226882788900333,0.0,0.0
0.007149521124726537,0.0,7034396,0.00247477,0.0,3302.0,0.005527556278167707,0.0,0.0,0.0,0.01009132,0.0,0.0,24300.0,0.002528996454158439,0.0,0.0,0.00277975,0.0030270878754016435,0.0,0.0,0.009601235044530964,0.008255920554150828,0.0,0.0
0.05902817597895142,0.0,114750,0.067064,0.016014725352145837,249.0,0.05872613522072807,0.18871555524494354,0.18745768125893356,0.05578896477059361,42036.0,0.0,0.05023962837054922,2470000.0,0.06190775942618719,0.0,0.10398045827037627,0.07224,0.08000363882213818,0.0,0.04860243844785983,0.07937047370310119,0.09189875981161144,539.0,6.0
0.003286956430909008,0.006364956807023182,4082219,0.00249949,0.007301477147325047,0.0,0.003237907138813979,0.007703679631655661,0.007665302793041218,0.005413394142709836,0.207525,0.005810288519488434,0.006681312707897111,93700.0,0.0025175051527507922,0.006879535006071064,0.006302353389243868,0.0026420000000000003,0.0034027528650406856,0.0065712533527693285,0.006089568254589365,0.0049519045999363775,0.003680459651350276,6.0,14.0
0.00030253740857443196,0.0002054785015403856,3676131,0.00016627,0.0005182793930959073,0.0,0.00021171037951113,0.0003833337354523532,0.0004133298693079235,0.0013026738222889946,0.10845899999999999,0.00030683766615736697,0.0005904390305084535,26500.0,0.00016241532797101619,0.000389393922610201,0.0006062635626483964,0.00025437,0.00019771936209861082,0.0003160079143370312,0.0005387050331496405,0.000201562529949298,0.000309007001096739,0.0,0.0
0.0001377501959984103,0.0,0,0.00013775,0.0,0.0,0.0001377501959984103,0.0001377501959984103,0.0001377501959984103,0.0,0.00638242,0.0,0.0,44600000.0,0.0001377501959984103,0.0,0.0,0.00013775,0.0001377501959984103,0.0,0.0,0.0001377501959984103,0.0001377501959984103,0.0,5.0
0.004318212422836646,0.009459752666948016,4542159,0.00174528,0.006555485481136659,0.0,0.00317044518490782,0.0010265476473226179,0.003713300390972945,0.0,0.18253,0.004570450265858158,0.007422824110783563,124000.0,0.007639495940856125,0.0035684050818291157,0.0,0.00859481,0.002761035787177973,0.005314058509271332,0.0,0.0036520521822045546,0.0023986630270920032,11.0,9.0
0.019683365111937183,0.0,25932,0.00068628,0.0,0.0,0.0022119009425379,0.0,0.0,0.0,0.04932997,0.0,0.0,27400.0,0.0006869243459528981,0.0,0.0,0.00068628,0.0008254355248127322,0.0,0.0,0.00975892951122026,0.01597743925377194,0.0,0.0
0.0011527728532642187,0.0017234086325039442,0,0.00102791,0.002110664470575269,118.0,0.00137552058948018,0.0022942315022654856,0.0021445974502618858,0.0017218571201187756,0.161113,0.0014184765021816046,0.0018856414876442774,86300.0,0.0010279125760441485,0.0006414676968907339,0.0015154397243204774,0.00102791,0.0011852657775358526,0.0013336752768811865,0.0017589433629184733,0.0,0.0011049523134037669,0.0,6.0
0.0012581270918916073,0.0015437182678433839,2571597,0.0008282999999999999,0.0024313049262024537,384.0,0.001204767900125385,0.005969361110139415,0.003314107654463601,0.0030049106366351807,0.318662,0.0025433749505731035,0.0042021686664126395,27200.0,0.000808357574556975,0.0024739409171665784,0.0037809944820890095,0.0010042,0.001128081166342416,0.002309889803276209,0.00262007700758143,0.002491004395166091,0.0011481792030262404,2.0,13.0
0.08496462945534809,0.16805275045461845,944758,0.066025,0.16908504414088185,5693.0,0.08378938594637822,0.1909361623505051,0.20534586087611914,0.09907411032996777,43618.0,0.16296109991815227,0.13373892214736954,58200.0,0.07292305062748561,0.2217661817247884,0.11788961975633402,0.076187,0.08349933225080262,0.2162180679759321,0.10825899677600062,0.12691966922806852,0.08199577661803234,1170.0,158.0
0.0294895103013131,0.017680456798686444,2017305,0.03397357,0.013987774025131029,3136.0,0.03520829453367192,0.03457494446492817,0.029234794620777643,0.011529134252585912,0.10792,0.0189223299928751,0.012653157973066214,27100.0,0.03253281687173912,0.026374320301032227,0.01934154785598553,0.03691896,0.04088451852100576,0.027072457840561524,0.01059317831977218,0.032201095876237484,0.04032681020880136,0.0,0.0
0.0843549242703495,0.33125735326444106,923805,0.04036585,0.20250040405527586,0.0,0.07542985836138827,0.17083602193044228,0.1906248892051797,0.06182514696410934,0.5169699999999999,0.1463369281211519,0.08284902274557703,32000.0,0.0,0.16859034655134114,0.06632324926572329,0.04793868,0.07233027161096094,0.16586430800503207,0.06391769212156652,0.1253697763937898,0.08744350417101464,61.0,26.0
