transaction_count,holder_count,market_data_current_price_usd,market_data_ath_usd,market_data_total_supply,market_data_circulating_supply,public_interest_stats_bing_matches,labels_categories_0,labels_country_origin,labels_ico_data_country_origin,labels_ico_data_hardcap_currency,labels_ico_data_softcap_currency,labels_ico_data_total_raised_currency
22194.0,3486.0,0.07889299999999999,14.28,500000000.0,0.0,391000.0,26,79,59,23,15,7
12876.0,844.0,0.0981,0.00638188,1466990111.0,4221290000000000.0,26900.0,26,34,59,23,15,7
48262.14103819784,13576.305982347172,0.00017165,0.00093719,1000000000.0,0.0,2940000.0,26,79,59,23,15,7
6480.0,1200.0,43468.0,19845.0,18462200.0,0.0,24400000.0,13,101,59,23,15,7
10614.0,1179.0,0.129528,0.335767,10000000000.0,0.0,27400.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,7.4e-07,0.22923400000000002,25000000000.0,0.0,27500.0,26,79,59,23,15,7
208800.0,170617.0,0.00123332,0.00299188,1000000000.0,0.0,129000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.01182935,0.44245200000000007,2141889591178998.0,255234000000000.0,92000.0,26,79,59,23,15,7
4094.0,654.0,27030.0,24167.0,1000000000.0,0.0,98600.0,26,79,59,23,15,7
3759.0,2283.0,0.10962999999999999,0.893382,55191260.0,0.0,747000.0,12,110,81,35,25,10
48262.14103819784,13576.305982347172,1e-08,0.149869,24000000.0,0.0,750000.0,8,119,59,23,15,7
172095.0,112809.0,0.9424969999999999,23071.0,999999999.0,0.0,27300.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.01597424,0.12276300000000001,95000000.0,0.0,37400000.0,26,79,59,23,15,7
405651.0,44671.0,0.00021231,0.538488,30000000000.0,20652854427.0,28500.0,26,111,82,12,6,10
154.0,40.0,0.00753674,0.310498,200000000.0,0.0,118000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00041955,0.04968649,40000000.0,0.0,39200000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00110287,18629.0,21000000.0,726382000000000.0,97800000.0,33,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00016889,0.01156081,500000000.0,0.0,27400.0,26,119,59,23,15,7
48262.14103819784,13576.305982347172,1186.1287977596567,15861.2383125792,20000000000.0,759841283332522.2,27500.0,8,47,59,23,15,7
9416.0,379.0,0.089816,0.5900340000000001,100000000.0,158362000000.0,371000.0,26,79,59,23,15,7
33010.0,14019.0,0.063929,0.678301,500000000.0,143791000000000.0,390000.0,7,81,61,35,25,10
17884.0,15426.0,0.00021802,20821.0,500000000.0,300000000.0,3080000.0,7,79,59,23,15,7
25094.0,5665.0,0.00043903,0.00204514,100000000000.0,4.625e+16,28400.0,3,101,75,35,15,10
48262.14103819784,13576.305982347172,0.0599,0.00195143,10541442931.0,0.0,24000.0,26,79,59,23,15,7
13622.0,3725.0,0.03500791,0.211671,3742225044.0,0.0,30600000.0,13,110,81,23,15,7
5027.0,427.0,0.394698,100.31,900000.0,0.0,111000.0,8,120,59,23,15,7
11939.0,2466.0,0.00634605,0.01803642,50000000000.0,0.0,80300.0,8,56,41,23,15,7
48262.14103819784,13576.305982347172,0.00042174,43525.0,72000000.0,0.0,844000.0,14,47,59,23,15,7
48262.14103819784,13576.305982347172,0.00041341,0.01010451,33000000.0,0.0,85000.0,23,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00012059999999999999,0.00591864,13500000000.0,125537000000000.0,52300.0,26,79,59,23,15,7
16350.0,8243.0,0.00017317,0.04319075,717911196.0,0.0,18100000.0,11,50,37,23,15,7
7420.0,3200.0,0.00580504,0.180384,10729622.0,0.0,83400.0,26,89,67,23,8,10
48262.14103819784,13576.305982347172,0.00027919,0.00028503,100000000000.0,0.0,16800000.0,26,79,59,23,15,7
190.0,37.0,0.00041506,23743.0,95000000.0,0.0,83900.0,8,4,59,23,15,7
48262.14103819784,13576.305982347172,0.0021884,43556.0,33528000.0,652914000000000.0,27700.0,8,111,59,23,15,7
49387.0,21632.0,0.04501562,18111.0,888888.0,0.0,31100.0,14,79,59,23,15,7
9737.0,3630.0,0.0878,0.140774,21000000.0,0.0,35800.0,26,79,59,23,15,7
29696.0,4894.0,0.01708811,12451.0,21000000.0,1893280000000000.0,29400.0,26,79,59,23,15,7
12191.0,1429.0,0.0,0.269896,21000000.0,446319000000000.0,86200000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00655947,0.063901,50000000.0,0.0,84600.0,26,79,59,23,15,7
0.0,0.0,0.001422,0.02529532,21000000.0,0.0,27400.0,8,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00304713,16681.0,99990001.0,0.0,27900.0,26,79,59,23,15,7
154.0,91.0,0.0108,0.41646000000000005,1000000000.0,0.0,96200.0,26,79,59,23,15,7
5601.0,2526.0,0.00049379,0.144496,300000000.0,0.0,33300.0,26,44,33,23,25,7
5691.0,1489.0,0.051079,0.08854,2000000000.0,0.0,37500.0,26,79,59,23,15,7
47034.0,18432.0,0.00344036,0.202156,500000000.0,500000000.0,27900.0,26,79,59,23,15,10
48262.14103819784,13576.305982347172,0.03869319,0.567754,144000000.0,0.0,84100.0,26,79,59,23,15,7
6982.0,2736.0,0.01874819,0.076686,2100000000.0,0.0,15200.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00497393,0.38558000000000003,8888888888.0,0.0,42700.0,27,78,58,23,15,7
2521.0,1612.0,0.00210172,0.050172,10000000000.0,0.0,84000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00240058,0.00578599,3800000000.0,0.0,489000.0,26,79,59,23,15,7
611.0,399.0,2e-08,0.0121,5000000000.0,0.0,27400.0,14,79,59,23,15,7
0.0,0.0,0.0528,0.00016624,750000000000.0,0.0,1510000.0,8,101,75,2,15,7
17579.0,9751.0,0.00016988,0.180073,2000000000.0,69138339.0,24700000.0,26,79,59,23,15,7
31109.0,25899.0,0.00100595,0.00720409,3300000000.0,0.0,549000.0,11,44,59,23,15,7
547.0,246.0,0.0908,0.00020404,3000000000.0,0.0,3880.0,8,51,38,23,15,1
13382.0,1365.0,0.02555881,0.054589,2000000000.0,0.0,43700.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,3.39e-06,0.00041268,2141889591178998.0,0.0,54800000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0842,0.133247,19402526.0,0.0,96300.0,8,18,59,23,15,7
48262.14103819784,13576.305982347172,0.00482485,1738.07,100000000000.0,2670646025.0,300000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.091836,0.091926,10000000000.0,0.0,84700.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,1e-08,0.0537,1000000000000.0,971974000000000.0,26500000.0,12,111,59,23,15,7
48262.14103819784,13576.305982347172,0.02566911,0.068909,5000000000.0,0.0,2910000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00517354,0.012738,1300000000.0,0.0,39700.0,26,79,59,23,15,7
4828.0,2670.0,5.08e-06,0.00173013,20000000000.0,0.0,96200.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.05789,16.47,2141889591178998.0,366969000000000.0,87200.0,26,79,59,23,15,7
41928.0,669.0,0.0449,0.00174794,300000000000.0,0.0,46700000.0,26,79,59,23,15,7
156775.0,50507.0,0.155428,0.185024,1000000000.0,0.0,107000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00377417,0.110721,2141889591178998.0,0.0,108000000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0842,43678.0,21000000.0,0.0,175.0,10,9,59,23,15,7
30872.0,17153.0,0.00558251,0.03976488,362983094.0,217789854.33,6130000.0,26,79,59,23,15,7
71103.0,56326.0,0.00015382,0.00219804,15000000000.0,8976195618.3,83900.0,26,101,75,23,15,7
48262.14103819784,13576.305982347172,0.0418,0.00039821,30000000000.0,0.0,27400.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00626025,0.02413817,1200000000.0,0.0,13700000.0,26,79,59,23,15,7
3129.0,803.0,0.00453874,0.474315,8000000000.0,6317250000000000.0,27600.0,8,34,59,23,15,7
48262.14103819784,13576.305982347172,0.00543659,0.052820000000000006,650000000.0,206668526.0,1790000.0,0,81,61,35,9,10
1078.0,510.0,0.00019607,0.00029057,10000000000.0,0.0,2100000.0,26,79,59,23,15,7
447209.0,16713.0,0.0019335,0.09514299999999999,8000000000.0,3905000000000000.0,37700.0,33,101,75,35,8,10
193.0,114.0,0.00088723,0.00119905,1000000000.0,0.0,141000.0,8,77,57,35,25,7
48262.14103819784,13576.305982347172,0.0452,0.00076538,2141889591178998.0,0.0,34200.0,26,79,59,23,15,7
56165.0,6637.0,0.3043,36312.0,90708326.0,3.375e+16,48800.0,4,23,16,23,15,10
2778.0,181.0,1.7e-06,0.0948,60000000000.0,0.0,27500.0,5,81,59,23,15,7
61812.0,52790.0,0.0242,0.00387171,21000000000.0,0.0,27500.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,2e-08,3e-08,1e+18,0.0,27600.0,8,97,59,23,15,7
1692.0,829.0,0.00049154,0.00316566,2100000000.0,0.0,27500.0,26,79,59,23,15,7
11727.0,5802.0,0.00526008,0.122169,10000000000.0,0.0,4590.0,0,101,75,35,25,7
10497.0,3315.0,0.0002,0.081964,680000000.0,0.0,26800.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.01127869,42370.0,100000000.0,91676277.0,8950000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,3.4e-06,0.00327642,2141889591178998.0,0.0,28600.0,23,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00018082,0.00829072,30000000000.0,293568000000000.0,812000.0,26,79,59,23,15,7
2227.0,119.0,0.00233867,0.00362123,8420257832.0,0.0,2280000.0,26,79,59,23,15,7
184122.0,127431.0,0.00101335,0.20530199999999998,749999996.0,534360133.8,180000.0,11,101,75,35,15,10
48262.14103819784,13576.305982347172,0.00125526,0.00336648,7000000000.0,24282625.0,30000000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00394958,16862.0,36103090.0,722746000000000.0,27600.0,8,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00394857,0.20785399999999998,21000000000.0,9825840309.22,606000.0,14,39,30,35,15,10
137774.0,5211.0,0.07002799999999999,43556.0,200000000.0,0.0,33600000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,1.27e-06,0.00027422,7632819325.0,0.0,50600.0,26,79,59,23,15,7
287416.0,18936.0,0.01354492,0.24468600000000001,131636363.0,0.0,216000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.03978695,43678.0,21000000.0,20918694.0,1210000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00278367,0.159717,500000000.0,0.0,63900000.0,26,79,59,23,15,7
2639.0,238.0,0.00210444,0.600945,3900000.0,3900000.0,58700.0,4,111,59,23,15,7
39731.0,33147.0,0.0002431,0.01537174,103195876.0,0.0,26200.0,27,101,75,14,15,10
812.0,156.0,3.52e-05,0.00201873,10000000000.0,1047765433.42,27500.0,32,101,59,23,15,7
48262.14103819784,13576.305982347172,0.00076531,0.203745,2141889591178998.0,0.0,27400.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00060061,0.0006631,2141889591178998.0,0.0,40100000.0,26,79,59,23,15,7
164.0,115.0,0.060414999999999996,0.140442,1100000.0,0.0,992000.0,10,39,59,23,15,7
48262.14103819784,13576.305982347172,0.00067317,0.328406,10000000.0,0.0,76700.0,26,29,59,23,15,7
10343.0,2578.0,0.03187068,0.04649107,500000000.0,0.0,33100.0,26,102,76,35,25,10
48262.14103819784,13576.305982347172,0.00029847,0.00076181,50000000.0,0.0,14900000.0,14,99,73,23,15,7
6109.0,1263.0,4.04e-06,0.0945,7000000000.0,0.0,86800.0,26,79,59,23,15,7
937.0,429.0,43586.0,34335.0,332200000.0,0.0,206000.0,26,41,32,23,15,7
24364.0,3353.0,0.00174773,24139.0,33724325.0,33724325.0,5260000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00039473,0.062059,60000000.0,0.0,96500.0,23,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0842,0.00026596,250000000.0,0.0,85400.0,8,38,59,23,15,7
15738.0,3287.0,1.73e-06,0.00147881,84000000.0,8395580000000.0,96600.0,26,79,59,23,15,7
26551.0,2769.0,0.00037336,0.194824,100000000.0,90000000.0,79200.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0862,0.00141119,1000000000.0,0.0,27400.0,7,79,59,23,15,7
35384.0,31381.0,0.00091958,0.110205,260000000.0,115000000.0,37700.0,4,21,14,35,25,10
48262.14103819784,13576.305982347172,0.01519966,0.07681,208000000.0,898154000000.0,4160000.0,26,10,5,35,25,7
48262.14103819784,13576.305982347172,0.00097445,14277.0,88000000.0,0.0,80500.0,26,79,59,23,15,7
104574.0,6222.0,0.00074656,0.00373493,10597636600.0,0.0,1030000.0,26,79,59,23,15,7
7615.0,746.0,0.00021475,0.269046,50000000.0,50000000.0,634000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00429984,0.171539,32000000.0,1950650000000.0,27000.0,8,111,59,23,15,7
48262.14103819784,13576.305982347172,0.00025216,0.088702,85806452.0,737203000000000.0,122000.0,16,79,59,23,15,7
25836.0,3842.0,0.03612987,0.052175,2100000000.0,0.0,319000.0,26,79,59,23,15,7
299.0,64.0,0.04999824,0.052110000000000004,500000000.0,0.0,34700.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00260706,0.00659294,21000000000.0,0.0,128000.0,26,79,59,23,15,7
5209.0,5093.0,0.01249818,0.9102040000000001,1000000000.0,0.0,31000000.0,24,61,45,14,8,3
14191.0,8009.0,0.01525296,12055.0,15375000.0,793424000000000.0,27400.0,26,34,25,35,15,10
48262.14103819784,13576.305982347172,0.00025291,0.00363487,10000000.0,0.0,288000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00244698,0.0028012,50000000.0,0.0,16200.0,6,111,59,23,15,7
30687.0,1704.0,0.0,0.0,2141889591178998.0,0.0,26600.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00152103,0.216556,25000000.0,505519000000000.0,11100000.0,23,111,59,23,15,7
17369.0,5265.0,0.00080072,0.04799297,2000000000.0,0.0,34700.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0169,0.00195458,1000000000.0,0.0,53300.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,8.02e-06,47119.0,600000000.0,0.0,27000.0,10,97,59,23,15,7
48262.14103819784,13576.305982347172,0.066358,0.9634450000000001,21000000.0,0.0,84000.0,26,79,59,23,15,7
20938.0,2873.0,0.014053399999999999,43557.0,100000000.0,0.0,31900.0,26,111,82,23,15,10
7347.0,1184.0,0.00395124,0.053285,2141889591178998.0,0.0,116000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0883,0.02436945,1000000000.0,0.0,1690000.0,15,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0643,0.01702737,50000000000.0,0.0,25000000.0,8,79,59,23,15,7
63049.0,10667.0,0.00333979,0.298641,1500000000.0,7107600000000000.0,28500.0,26,79,59,23,15,10
48262.14103819784,13576.305982347172,0.0737,0.00035205,100000000000.0,0.0,85800.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0858,0.00028802,8850000000.0,0.0,27400.0,19,111,59,23,15,7
48262.14103819784,13576.305982347172,13575.0,43739.0,2141889591178998.0,209323000000000.0,8170000.0,26,79,59,23,15,7
32973.0,21364.0,0.00021106,0.00676094,2500000000.0,1508195309.83,8140000.0,11,41,32,35,15,10
9529.0,4260.0,0.00065993,0.250465,1000000000.0,582261000000000.0,2640000.0,26,79,59,23,15,7
13.0,9.0,41365.0,43683.0,10000000.0,0.0,83000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00040058,0.00634386,350000000.0,0.0,3550000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00134336,43678.0,110000000.0,0.0,90400.0,26,79,59,23,15,7
928.0,267.0,0.0213,0.00255766,100000000000.0,0.0,9880000.0,26,79,59,23,15,7
6454.0,3927.0,0.0321,0.181047,1000000000.0,4152560000000000.0,13000000.0,26,111,82,14,15,10
10641.0,1038.0,0.00059603,0.00285176,10000000000.0,0.0,2510.0,26,79,59,23,15,7
126149.0,21218.0,0.30357,43678.0,150000000.0,783842000000000.0,343000.0,32,79,59,23,15,7
11267.0,7565.0,0.00050759,0.00201142,500000000.0,0.0,85300.0,4,102,76,14,8,7
11903.0,2660.0,0.052965,0.206364,126880563.0,9211660000000000.0,28300.0,37,44,33,35,25,7
48262.14103819784,13576.305982347172,0.00015356,0.00048419,2141889591178998.0,0.0,27400.0,26,79,59,23,15,7
32.0,17.0,0.062704,0.409912,210000000.0,0.0,35800000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00427621,0.155416,1600000000.0,0.0,27700.0,26,79,59,23,15,7
4945.0,2407.0,0.02237127,0.173177,31000000.0,0.0,83200.0,14,39,59,23,15,7
290686.0,91071.0,0.00210893,0.051888,10000000000.0,0.0,27100.0,26,79,59,23,15,7
9912.0,3838.0,0.00011038,0.00174966,700000000.0,0.0,90000000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00107971,0.158903,1000000000.0,0.0,95000.0,32,79,59,23,15,7
48262.14103819784,13576.305982347172,31079.0,22.71,2141889591178998.0,10280600000000.0,9500000.0,32,111,82,35,15,10
48262.14103819784,13576.305982347172,0.00145227,0.00361521,10000000000.0,0.0,84000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.093561,0.149078,88000000.0,318648000000.0,27800.0,15,5,59,23,15,7
48262.14103819784,13576.305982347172,0.00058419,0.401634,3000000000.0,0.0,26800.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,9879.12,16609.26,20999999.0,0.0,9230000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,5.73e-06,0.00138146,10000000000.0,0.0,50800.0,18,22,59,23,15,7
7489.0,3575.0,0.02049083,0.050765,300000000.0,0.0,523000.0,26,79,59,23,15,7
168084.0,97094.0,0.0039719,0.273916,1200000000.0,961919000000.0,40800.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,4.24e-06,147.16,100000000.0,0.0,3070000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,6.3e-07,0.00088532,8880000000.0,0.0,38800.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.01326236,0.03204926,2141889591178998.0,0.0,27500.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00044378,0.13658399999999998,50000000.0,0.0,27500.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0441,0.00064214,9919452373.0,0.0,27400.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,1.51e-06,0.0375,4000000000.0,0.0,17200000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00023625,15766.0,10000000.0,0.0,255000.0,15,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0254,0.00040242,20000000000.0,0.0,1570000.0,15,75,55,23,15,2
48262.14103819784,13576.305982347172,1.53e-06,0.00112584,7500000000.0,0.0,83400.0,15,79,59,23,15,7
5976.0,2345.0,0.0341,0.00054414,100012117873.0,12090100796.0,576000.0,26,61,59,23,15,7
48262.14103819784,13576.305982347172,0.924536,45292.0,2500000000.0,0.0,6470000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00030987,0.120518,200000000.0,0.0,9720000.0,26,79,59,23,15,7
4654.0,2089.0,0.00101015,0.01496981,10000000.0,0.0,83300.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.199991,0.361722,21000000.0,608000.0,549000.0,8,111,59,23,15,7
48262.14103819784,13576.305982347172,0.0001038,0.084608,2141889591178998.0,0.0,28400000.0,8,79,59,23,15,7
1360.0,710.0,0.00101335,17685.0,168000000.0,0.0,84900.0,12,79,59,23,15,7
875.0,357.0,0.359483,0.417695,64000000.0,0.0,338000.0,4,10,59,23,15,7
4.0,2.0,0.220381,0.316319,90000000.0,0.0,87200.0,26,79,59,14,15,7
0.0,0.0,0.00063064,0.01138561,800000000.0,0.0,24900000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.9909879999999999,43647.0,5392292.0,5392292.0,2840000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.01508393,46023.0,10843231.0,137162000000000.0,27400.0,26,79,59,23,15,7
77.0,25.0,33.25,33.25,1000.0,0.0,27400.0,12,79,59,23,15,7
112228.0,91495.0,0.024999599999999997,11780.0,13000000000.0,234986484.15,2280000.0,4,20,59,23,15,7
10007.0,1923.0,0.0974,0.02141026,207000000.0,0.0,4160000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.7244470000000001,29.58,97739924.0,793207.0,261000.0,26,79,59,23,15,7
7240.0,1811.0,0.00095205,0.177584,240000000.0,186744000.0,86300.0,26,79,59,23,15,7
4950.0,1218.0,0.01767548,0.01767548,10000000.0,0.0,89700.0,8,101,59,23,15,7
48262.14103819784,13576.305982347172,0.00010134,0.196257,2141889591178998.0,0.0,27400.0,26,79,59,23,15,7
106.0,38.0,0.02117742,0.03548694,10000000000.0,0.0,27500.0,8,107,78,35,25,7
28672.0,27586.0,0.01327856,0.661114,3500000000.0,0.0,1610000.0,8,39,59,23,15,7
417.0,55.0,2.0399999999999998e-05,43804.0,1000000000.0,0.0,26800.0,26,79,59,23,15,7
11575.0,9082.0,0.00099551,0.02167767,60000053.0,0.0,27400.0,4,39,30,35,25,7
5169.0,2580.0,1186.1287977596567,15861.2383125792,2000000000.0,759841283332522.2,53300.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.03686469,0.492008,30000000.0,183558000000000.0,499000.0,15,37,59,23,15,7
3924.0,1038.0,0.0022221999999999997,23102.0,59999997.0,0.0,73600000.0,26,31,23,23,15,10
21673.0,12781.0,0.04954475,0.081191,1000000000.0,1.21514e+16,2880000.0,26,79,59,23,15,7
2459.0,900.0,0.02680112,0.558954,10000000.0,0.0,174000.0,26,97,71,23,15,10
47743.0,18874.0,0.00054044,0.062291,1755313373.0,8554590000000000.0,30100.0,26,23,16,35,15,10
147.0,25.0,0.01226887,0.01975187,600000000.0,0.0,9250000.0,21,75,59,23,15,7
17932.0,6316.0,0.0034255,0.01231539,1000000000.0,450000000.0,27300.0,13,65,48,14,8,10
4718.0,884.0,0.01338717,0.916898,10000000.0,8504800.0,27000.0,26,79,59,23,15,7
3856.0,927.0,0.303377,43596.0,1634690.0,1391604.0,191000.0,26,39,30,23,15,10
20197.0,3766.0,5.75e-06,0.08186,9919303956.0,0.0,88300.0,26,23,16,14,15,10
48262.14103819784,13576.305982347172,0.00667558,0.05558300000000001,85000000.0,35807280.0,85800.0,18,111,59,23,15,7
1133.0,867.0,0.0306,0.00056695,666666666.0,0.0,27400.0,8,47,59,23,15,7
17368.0,6376.0,0.0267,43498.0,1500000000.0,0.0,83000.0,13,79,59,23,15,10
128237.0,2084.0,0.00911404,0.064083,20000000.0,0.0,85100.0,12,79,59,23,15,7
48262.14103819784,13576.305982347172,168.87,1448.18,2141889591178998.0,1079000000000.0,24300000.0,32,79,59,23,15,7
54122.0,48037.0,0.00207214,0.02411307,2500000000.0,0.0,11300000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00010389,0.00021071,2141889591178998.0,0.0,112000.0,8,51,38,23,15,7
48262.14103819784,13576.305982347172,28581.0,44.34,230000000.0,113780500.0,5720000.0,32,23,16,23,15,7
48262.14103819784,13576.305982347172,43649.0,11780.0,2141889591178998.0,0.0,18900.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,2.7e-07,0.02881954,99000000.0,0.0,398000.0,26,79,59,23,15,7
18645.0,2451.0,0.00202583,0.42616499999999996,24000000.0,14000000.0,7470000.0,26,79,59,23,15,7
2197.0,349.0,0.0345,0.00037965,6000000000.0,6000000000.0,22100000.0,26,39,59,23,15,7
8278.0,577.0,0.00461576,0.9619030000000001,1000000.0,0.0,27400.0,26,79,59,23,15,7
743.0,133.0,0.0409,0.04141247,96571598.0,96571598.0,2040000.0,37,53,59,23,15,7
1684.0,558.0,0.0,0.00012267,1000000000000.0,0.0,4130000.0,8,107,59,23,15,7
9088.0,7353.0,0.00030789999999999995,0.00362312,660000000000.0,0.0,13700000.0,33,77,59,23,15,7
6654.0,3570.0,0.186328,12420.0,6666666.0,0.0,4300000.0,26,23,16,23,15,10
433.0,199.0,0.00015942,0.00018303,698999999.0,0.0,216000.0,26,69,59,23,15,7
48262.14103819784,13576.305982347172,0.00033668,0.00263196,100000000.0,0.0,15200000.0,8,101,59,23,15,7
48262.14103819784,13576.305982347172,0.0438,0.00749696,997528142.0,0.0,14000.0,5,10,5,35,15,7
967.0,439.0,0.00961546,0.04454951,1000000000.0,0.0,27400.0,14,23,16,35,15,10
1076.0,126.0,0.01074412,30317.0,1861531.0,819581.0,27300.0,26,79,59,23,15,7
32581.0,1601.0,0.0048642,43647.0,13000000.0,62361900000000.0,221000.0,33,97,59,23,15,7
14312.0,7553.0,0.01345946,22678.0,50000000.0,0.0,26600.0,26,111,82,14,8,7
673.0,234.0,0.057678,0.17368,100000000.0,0.0,27500.0,5,39,59,23,15,7
19178.0,1652.0,0.37738,31107.0,7001622.0,0.0,27900.0,26,79,59,14,15,10
101521.0,62331.0,0.00445368,0.425387,1000000000.0,9899210000000000.0,34600.0,8,22,15,23,15,10
48262.14103819784,13576.305982347172,0.00818138,0.265692,2141889591178998.0,561371000000000.0,26900.0,7,61,59,23,15,7
6063.0,552.0,0.02132421,0.575817,10000000.0,0.0,82300.0,12,79,59,23,15,7
9732.0,3788.0,0.01203124,0.656529,350000000.0,0.0,4560.0,8,75,59,23,15,7
48262.14103819784,13576.305982347172,0.02402996,25324.0,2141889591178998.0,199521747.25,287000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0154,0.156211,2141889591178998.0,0.0,53400.0,26,79,59,23,15,7
59278.0,415.0,0.0005164,0.126976,13792050.0,632845000000000.0,26700.0,26,79,59,23,15,7
331540.0,164812.0,0.00442754,0.394217,1299999942.0,1128360000000.0,28100.0,26,34,25,23,15,10
9800.0,1943.0,0.0018410999999999998,0.170046,125000000.0,1.06311e+16,27400.0,15,63,46,14,8,10
175114.0,28500.0,0.053364,17502.0,222295208.0,140834900.9,347000.0,26,79,59,23,15,7
75903.0,43949.0,0.00441928,43466.0,99332781.0,58310400000000.0,27400.0,26,79,59,23,15,7
156.0,93.0,0.01530247,0.259679,500000000.0,0.0,96300.0,14,51,59,23,15,7
43932.0,23936.0,0.00170362,0.00995394,1000000000.0,0.0,137000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.0371,0.00212845,300000000.0,0.0,44600000.0,26,79,59,23,15,7
12636.0,9753.0,0.001091,0.0195273,1000000000.0,0.0,96300.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00223058,0.01196061,1000000000.0,0.0,349000.0,26,79,59,23,15,7
48262.14103819784,13576.305982347172,0.00887378,0.198681,50000000.0,31343200000000.0,27500.0,26,111,59,23,15,7
7663.0,4323.0,0.00033941,0.141678,33000000.0,0.0,135000.0,27,89,59,23,15,7
48262.14103819784,13576.305982347172,0.01047147,0.117203,150000000.0,0.0,2480000.0,8,79,59,23,15,7
810.0,26.0,0.097173,0.186589,100000000.0,1669241.5,38700.0,5,36,59,23,15,7
48262.14103819784,13576.305982347172,0.054722,43527.0,32000000.0,0.0,88500.0,26,79,59,23,15,7
13540.0,9927.0,0.02104234,0.66252,300000000.0,0.0,1690000.0,8,79,59,23,15,7
